With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.55720775     0.43533840    
75.500000 5.500000 0.500000 277.003296      0.19870  75.607516     -3.7421315    
80.500000 5.500000 0.500000 428.578888      0.67843  80.570247     -4.3514782    
85.500000 5.500000 0.500000 772.396606      1.65710  85.532977     -4.9608249    
90.500000 5.500000 0.500000 503.337799      0.90117  90.495708     -5.5701717    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.458439     -6.1795184    
0.500000 10.500000 0.500000 66.873299     -0.84609  1.7759012      10.360800    
5.500000 10.500000 0.500000 66.746696     -0.86416  6.7386319      9.7514532    
10.500000 10.500000 0.500000 77.235603     -0.78492  11.701363      9.1421065    
15.500000 10.500000 0.500000 94.454399     -0.69429  16.664093      8.5327598    
20.500000 10.500000 0.500000 51.272202     -0.92975  21.626824      7.9234131    
25.500000 10.500000 0.500000 234.729996      0.04074  26.589555      7.3140664    
30.500000 10.500000 0.500000 528.935608      0.95912  31.552286      6.7047196    
35.500000 10.500000 0.500000 482.937805      0.85509  36.515016      6.0953729    
40.500000 10.500000 0.500000 505.185486      0.92014  41.477747      5.4860262    
45.500000 10.500000 0.500000 65.401100     -0.89180  46.440478      4.8766795    
50.500000 10.500000 0.500000 73.295601     -0.79348  51.403209      4.2673328    
55.500000 10.500000 0.500000 219.704498     -0.00940  56.365940      3.6579861    
60.500000 10.500000 0.500000 225.733307      0.01567  61.328670      3.0486394    
65.500000 10.500000 0.500000 182.372192     -0.23720  66.291401      2.4392927    
70.500000 10.500000 0.500000 390.133301      0.60151  71.254132      1.8299459    
75.500000 10.500000 0.500000 93.995598     -0.70229  76.216863      1.2205992    
80.500000 10.500000 0.500000 445.234497      0.74297  81.179593     0.61125252    
85.500000 10.500000 0.500000 377.331085      0.54974  86.142324     0.19058126E-02
90.500000 10.500000 0.500000 231.436707      0.02820  91.105055     -.60744090    
95.500000 10.500000 0.500000 104.372200     -0.63183  96.067786     -1.2167876    
0.500000 15.500000 0.500000 541.830017      1.00999  2.3852479      15.323531    
5.500000 15.500000 0.500000 172.673294     -0.27606  7.3479786      14.714184    
10.500000 15.500000 0.500000 87.331100     -0.72655  12.310709      14.104837    
15.500000 15.500000 0.500000 186.407806     -0.21150  17.273440      13.495491    
20.500000 15.500000 0.500000 118.986702     -0.54246  22.236171      12.886144    
25.500000 15.500000 0.500000 208.202194     -0.07841  27.198902      12.276797    
30.500000 15.500000 0.500000 676.192322      1.44842  32.161632      11.667450    
35.500000 15.500000 0.500000 554.272217      1.06362  37.124363      11.058104    
40.500000 15.500000 0.500000 558.902222      1.10884  42.087094      10.448757    
45.500000 15.500000 0.500000 272.997803      0.16683  47.049825      9.8394103    
50.500000 15.500000 0.500000 81.733299     -0.75959  52.012555      9.2300636    
55.500000 15.500000 0.500000 313.634399      0.31534  56.975286      8.6207168    
60.500000 15.500000 0.500000 145.955597     -0.38195  61.938017      8.0113701    
65.500000 15.500000 0.500000 191.756699     -0.17956  66.900748      7.4020234    
70.500000 15.500000 0.500000 113.223297     -0.56437  71.863479      6.7926767    
75.500000 15.500000 0.500000 87.401100     -0.71842  76.826209      6.1833300    
80.500000 15.500000 0.500000 191.653305     -0.19231  81.788940      5.5739833    
85.500000 15.500000 0.500000 343.973389      0.40905  86.751671      4.9646366    
90.500000 15.500000 0.500000 90.415604     -0.71033  91.714402      4.3552899    
95.500000 15.500000 0.500000 341.132202      0.40225  96.677132      3.7459431    
0.500000 20.500000 0.500000 633.525024      1.30322  2.9945946      20.286261    
5.500000 20.500000 0.500000 667.548889      1.39671  7.9573254      19.676915    
10.500000 20.500000 0.500000 482.946686      0.86416  12.920056      19.067568    
15.500000 20.500000 0.500000 770.286682      1.63285  17.882787      18.458221    
20.500000 20.500000 0.500000 294.677795      0.28911  22.845518      17.848875    
25.500000 20.500000 0.500000 305.768890      0.29565  27.808248      17.239528    
30.500000 20.500000 0.500000 479.667786      0.84609  32.770979      16.630181    
35.500000 20.500000 0.500000 605.803284      1.23320  37.733710      16.020834    
40.500000 20.500000 0.500000 218.581100     -0.02193  42.696441      15.411488    
45.500000 20.500000 0.500000 443.858887      0.73474  47.659171      14.802141    
50.500000 20.500000 0.500000 224.752197      0.00940  52.621902      14.192794    
55.500000 20.500000 0.500000 357.417786      0.47821  57.584633      13.583448    
60.500000 20.500000 0.500000 329.866608      0.36850  62.547364      12.974101    
65.500000 20.500000 0.500000 0.000000     -1.93901  67.510094      12.364754    
70.500000 20.500000 0.500000 9.778900     -1.36421  72.472825      11.755407    
75.500000 20.500000 0.500000 252.237793      0.09729  77.435556      11.146061    
80.500000 20.500000 0.500000 459.354401      0.75959  82.398287      10.536714    
85.500000 20.500000 0.500000 150.772202     -0.37522  87.361017      9.9273673    
90.500000 20.500000 0.500000 277.854401      0.20509  92.323748      9.3180206    
95.500000 20.500000 0.500000 358.205505      0.48525  97.286479      8.7086739    
0.500000 25.500000 0.500000 943.635010      2.37603  3.6039413      25.248992    
5.500000 25.500000 0.500000 804.471130      1.76538  8.5666721      24.639645    
10.500000 25.500000 0.500000 659.869995      1.36421  13.529403      24.030299    
15.500000 25.500000 0.500000 556.913330      1.08595  18.492134      23.420952    
20.500000 25.500000 0.500000 346.709991      0.43646  23.454864      22.811605    
25.500000 25.500000 0.500000 80.099998     -0.77642  28.417595      22.202259    
30.500000 25.500000 0.500000 499.897797      0.89180  33.380326      21.592912    
35.500000 25.500000 0.500000 720.216675      1.52403  38.343057      20.983565    
40.500000 25.500000 0.500000 350.205505      0.45724  43.305787      20.374218    
45.500000 25.500000 0.500000 530.035522      0.97916  48.268518      19.764872    
50.500000 25.500000 0.500000 468.263306      0.78492  53.231249      19.155525    
55.500000 25.500000 0.500000 440.191101      0.71033  58.193980      18.546178    
60.500000 25.500000 0.500000 281.331085      0.21791  63.156710      17.936832    
65.500000 25.500000 0.500000 104.641098     -0.62419  68.119441      17.327485    
70.500000 25.500000 0.500000 14.106700     -1.23320  73.082172      16.718138    
75.500000 25.500000 0.500000 144.353302     -0.38870  78.044903      16.108792    
80.500000 25.500000 0.500000 197.258896     -0.16048  83.007633      15.499445    
85.500000 25.500000 0.500000 136.416702     -0.42958  87.970364      14.890098    
90.500000 25.500000 0.500000 152.614395     -0.36180  92.933095      14.280751    
95.500000 25.500000 0.500000 152.516693     -0.36850  97.895826      13.671405    
0.500000 30.500000 0.500000 320.226715      0.33517  4.2132880      30.211723    
5.500000 30.500000 0.500000 781.194519      1.70874  9.1760188      29.602376    
10.500000 30.500000 0.500000 594.945618      1.20682  14.138750      28.993030    
15.500000 30.500000 0.500000 546.493408      1.03109  19.101480      28.383683    
20.500000 30.500000 0.500000 647.992188      1.33310  24.064211      27.774336    
25.500000 30.500000 0.500000 0.000000     -2.49771  29.026942      27.164989    
30.500000 30.500000 0.500000 570.921082      1.14430  33.989673      26.555643    
35.500000 30.500000 0.500000 943.423279      2.28182  38.952403      25.946296    
40.500000 30.500000 0.500000 569.085571      1.12050  43.915134      25.336949    
45.500000 30.500000 0.500000 108.952202     -0.58656  48.877865      24.727603    
50.500000 30.500000 0.500000 377.399994      0.55704  53.840596      24.118256    
55.500000 30.500000 0.500000 184.411102     -0.21791  58.803326      23.508909    
60.500000 30.500000 0.500000 626.222290      1.26047  63.766057      22.899562    
65.500000 30.500000 0.500000 528.228882      0.94924  68.728788      22.290216    
70.500000 30.500000 0.500000 696.080017      1.50432  73.691519      21.680869    
75.500000 30.500000 0.500000 438.438812      0.70229  78.654249      21.071522    
80.500000 30.500000 0.500000 825.535522      1.89949  83.616980      20.462176    
85.500000 30.500000 0.500000 195.571106     -0.17319  88.579711      19.852829    
90.500000 30.500000 0.500000 0.000000     -2.02859  93.542442      19.243482    
95.500000 30.500000 0.500000 0.000000     -2.08028  98.505172      18.634135    
0.500000 35.500000 0.500000 662.445007      1.38028  4.8226347      35.174454    
5.500000 35.500000 0.500000 338.700012      0.38870  9.7853655      34.565107    
10.500000 35.500000 0.500000 496.092194      0.88251  14.748096      33.955760    
15.500000 35.500000 0.500000 445.892212      0.75125  19.710827      33.346414    
20.500000 35.500000 0.500000 490.066711      0.87330  24.673558      32.737067    
25.500000 35.500000 0.500000 469.837708      0.79348  29.636289      32.127720    
30.500000 35.500000 0.500000 820.145630      1.86273  34.599019      31.518373    
35.500000 35.500000 0.500000 721.133423      1.54436  39.561750      30.909027    
40.500000 35.500000 0.500000 419.187805      0.65495  44.524481      30.299680    
45.500000 35.500000 0.500000 96.012199     -0.67843  49.487212      29.690333    
50.500000 35.500000 0.500000 135.607803     -0.43646  54.449942      29.080987    
55.500000 35.500000 0.500000 157.479996     -0.34845  59.412673      28.471640    
60.500000 35.500000 0.500000 282.026703      0.23076  64.375404      27.862293    
65.500000 35.500000 0.500000 628.464417      1.27446  69.338135      27.252946    
70.500000 35.500000 0.500000 380.188812      0.56437  74.300865      26.643600    
75.500000 35.500000 0.500000 504.958893      0.91061  79.263596      26.034253    
80.500000 35.500000 0.500000 745.307678      1.58706  84.226327      25.424906    
85.500000 35.500000 0.500000 674.889893      1.41353  89.189058      24.815560    
90.500000 35.500000 0.500000 191.685593     -0.18593  94.151788      24.206213    
95.500000 35.500000 0.500000 24.378901     -1.10884  99.114519      23.596866    
0.500000 40.500000 0.500000 283.859985      0.25011  5.4319814      40.137184    
5.500000 40.500000 0.500000 267.544403      0.14780  10.394712      39.527838    
10.500000 40.500000 0.500000 124.724503     -0.49231  15.357443      38.918491    
15.500000 40.500000 0.500000 126.336700     -0.48525  20.320174      38.309144    
20.500000 40.500000 0.500000 204.091095     -0.10358  25.282904      37.699798    
25.500000 40.500000 0.500000 293.524506      0.26307  30.245635      37.090451    
30.500000 40.500000 0.500000 557.384521      1.09732  35.208366      36.481104    
35.500000 40.500000 0.500000 819.033386      1.82833  40.171097      35.871757    
40.500000 40.500000 0.500000 876.262207      2.02859  45.133828      35.262411    
45.500000 40.500000 0.500000 159.712204     -0.33517  50.096558      34.653064    
50.500000 40.500000 0.500000 155.172195     -0.35512  55.059289      34.043717    
55.500000 40.500000 0.500000 348.921112      0.44337  60.022020      33.434371    
60.500000 40.500000 0.500000 397.273285      0.61660  64.984751      32.825024    
65.500000 40.500000 0.500000 263.113312      0.14147  69.947481      32.215677    
70.500000 40.500000 0.500000 80.419998     -0.76798  74.910212      31.606331    
75.500000 40.500000 0.500000 0.000000     -1.73636  79.872943      30.996984    
80.500000 40.500000 0.500000 30.223301     -1.04181  84.835674      30.387637    
85.500000 40.500000 0.500000 183.453293     -0.22433  89.798404      29.778290    
90.500000 40.500000 0.500000 217.036697     -0.02820  94.761135      29.168944    
95.500000 40.500000 0.500000 9.561100     -1.39671  99.723866      28.559597    
0.500000 45.500000 0.500000 259.290009      0.12250  6.0413282      45.099915    
5.500000 45.500000 0.500000 134.901093     -0.44337  11.004059      44.490569    
10.500000 45.500000 0.500000 134.422195     -0.45029  15.966790      43.881222    
15.500000 45.500000 0.500000 233.891098      0.03447  20.929520      43.271875    
20.500000 45.500000 0.500000 369.962189      0.51365  25.892251      42.662528    
25.500000 45.500000 0.500000 632.985596      1.28871  30.854982      42.053182    
30.500000 45.500000 0.500000 684.366577      1.46654  35.817713      41.443835    
35.500000 45.500000 0.500000 675.041077      1.43076  40.780443      40.834488    
40.500000 45.500000 0.500000 508.486694      0.92975  45.743174      40.225142    
45.500000 45.500000 0.500000 119.627800     -0.53522  50.705905      39.615795    
50.500000 45.500000 0.500000 323.596710      0.34845  55.668636      39.006448    
55.500000 45.500000 0.500000 274.037811      0.17319  60.631367      38.397101    
60.500000 45.500000 0.500000 352.788910      0.46421  65.594097      37.787755    
65.500000 45.500000 0.500000 328.128906      0.36180  70.556828      37.178408    
70.500000 45.500000 0.500000 142.736694     -0.39546  75.519559      36.569061    
75.500000 45.500000 0.500000 182.516693     -0.23076  80.482290      35.959715    
80.500000 45.500000 0.500000 202.179993     -0.12250  85.445020      35.350368    
85.500000 45.500000 0.500000 212.113297     -0.05329  90.407751      34.741021    
90.500000 45.500000 0.500000 107.779999     -0.59402  95.370482      34.131674    
95.500000 45.500000 0.500000 4.686700     -1.48517  100.33321      33.522328    
0.500000 50.500000 0.500000 199.323303     -0.14780  6.6506749      50.062646    
5.500000 50.500000 0.500000 163.362198     -0.30877  11.613406      49.453299    
10.500000 50.500000 0.500000 345.711090      0.42958  16.576136      48.843953    
15.500000 50.500000 0.500000 385.123413      0.58656  21.538867      48.234606    
20.500000 50.500000 0.500000 911.576721      2.20435  26.501598      47.625259    
25.500000 50.500000 0.500000 1020.445618      2.49771  31.464329      47.015912    
30.500000 50.500000 0.500000 513.162170      0.93945  36.427059      46.406566    
35.500000 50.500000 0.500000 370.543304      0.52081  41.389790      45.797219    
40.500000 50.500000 0.500000 127.517799     -0.47821  46.352521      45.187872    
45.500000 50.500000 0.500000 56.545601     -0.91061  51.315252      44.578526    
50.500000 50.500000 0.500000 171.891098     -0.28911  56.277982      43.969179    
55.500000 50.500000 0.500000 311.005615      0.30220  61.240713      43.359832    
60.500000 50.500000 0.500000 203.493301     -0.11619  66.203444      42.750485    
65.500000 50.500000 0.500000 3.492200     -1.50432  71.166175      42.141139    
70.500000 50.500000 0.500000 409.715607      0.63950  76.128905      41.531792    
75.500000 50.500000 0.500000 410.417786      0.64720  81.091636      40.922445    
80.500000 50.500000 0.500000 615.811096      1.24672  86.054367      40.313099    
85.500000 50.500000 0.500000 381.309998      0.57174  91.017098      39.703752    
90.500000 50.500000 0.500000 29.941099     -1.06362  95.979829      39.094405    
95.500000 50.500000 0.500000 18.742201     -1.13232  100.94256      38.485058    
0.500000 55.500000 0.500000 431.478302      0.68634  7.2600216      55.025377    
5.500000 55.500000 0.500000 199.285599     -0.15414  12.222752      54.416030    
10.500000 55.500000 0.500000 313.907806      0.32194  17.185483      53.806683    
15.500000 55.500000 0.500000 848.711121      1.93901  22.148214      53.197337    
20.500000 55.500000 0.500000 1021.297913      2.67379  27.110945      52.587990    
25.500000 55.500000 0.500000 808.152222      1.79597  32.073675      51.978643    
30.500000 55.500000 0.500000 695.593323      1.48517  37.036406      51.369296    
35.500000 55.500000 0.500000 172.298904     -0.28258  41.999137      50.759950    
40.500000 55.500000 0.500000 39.516701     -0.99961  46.961868      50.150603    
45.500000 55.500000 0.500000 20.670000     -1.12050  51.924598      49.541256    
50.500000 55.500000 0.500000 16.385599     -1.18126  56.887329      48.931910    
55.500000 55.500000 0.500000 70.065598     -0.82830  61.850060      48.322563    
60.500000 55.500000 0.500000 293.609985      0.26956  66.812791      47.713216    
65.500000 55.500000 0.500000 180.929993     -0.24365  71.775521      47.103869    
70.500000 55.500000 0.500000 256.683289      0.10989  76.738252      46.494523    
75.500000 55.500000 0.500000 276.936615      0.19231  81.700983      45.885176    
80.500000 55.500000 0.500000 165.742203     -0.30220  86.663714      45.275829    
85.500000 55.500000 0.500000 120.544403     -0.52800  91.626444      44.666483    
90.500000 55.500000 0.500000 0.000000     -3.02334  96.589175      44.057136    
95.500000 55.500000 0.500000 251.179993      0.09099  101.55191      43.447789    
0.500000 60.500000 0.500000 364.876709      0.50651  7.8693683      59.988108    
5.500000 60.500000 0.500000 130.824493     -0.46421  12.832099      59.378761    
10.500000 60.500000 0.500000 220.403305     -0.00313  17.794830      58.769414    
15.500000 60.500000 0.500000 904.667725      2.08028  22.757561      58.160067    
20.500000 60.500000 0.500000 780.570007      1.68236  27.720291      57.550721    
25.500000 60.500000 0.500000 732.206726      1.56535  32.683022      56.941374    
30.500000 60.500000 0.500000 206.515594     -0.09099  37.645753      56.332027    
35.500000 60.500000 0.500000 9.820000     -1.34849  42.608484      55.722681    
40.500000 60.500000 0.500000 9.652200     -1.38028  47.571214      55.113334    
45.500000 60.500000 0.500000 0.623300     -1.63285  52.533945      54.503987    
50.500000 60.500000 0.500000 33.473301     -1.02048  57.496676      53.894640    
55.500000 60.500000 0.500000 99.806702     -0.65495  62.459407      53.285294    
60.500000 60.500000 0.500000 107.618896     -0.60151  67.422137      52.675947    
65.500000 60.500000 0.500000 16.951099     -1.15644  72.384868      52.066600    
70.500000 60.500000 0.500000 30.120001     -1.05265  77.347599      51.457254    
75.500000 60.500000 0.500000 27.398899     -1.09732  82.310330      50.847907    
80.500000 60.500000 0.500000 16.741100     -1.16876  87.273060      50.238560    
85.500000 60.500000 0.500000 12.490000     -1.24672  92.235791      49.629213    
90.500000 60.500000 0.500000 67.355598     -0.83716  97.198522      49.019867    
95.500000 60.500000 0.500000 552.625488      1.05265  102.16125      48.410520    
0.500000 65.500000 0.500000 62.631699     -0.90117  8.4787150      64.950838    
5.500000 65.500000 0.500000 210.228897     -0.05957  13.441446      64.341492    
10.500000 65.500000 0.500000 162.449997     -0.31534  18.404177      63.732145    
15.500000 65.500000 0.500000 799.637817      1.73636  23.366907      63.122798    
20.500000 65.500000 0.500000 1165.308838      3.02334  28.329638      62.513451    
25.500000 65.500000 0.500000 770.022217      1.60953  33.292369      61.904105    
30.500000 65.500000 0.500000 66.467796     -0.87330  38.255100      61.294758    
35.500000 65.500000 0.500000 2.067800     -1.56535  43.217830      60.685411    
40.500000 65.500000 0.500000 0.000000     -2.20435  48.180561      60.076065    
45.500000 65.500000 0.500000 9.021100     -1.41353  53.143292      59.466718    
50.500000 65.500000 0.500000 11.741100     -1.26047  58.106023      58.857371    
55.500000 65.500000 0.500000 3.016700     -1.54436  63.068753      58.248024    
60.500000 65.500000 0.500000 127.693298     -0.47120  68.031484      57.638678    
65.500000 65.500000 0.500000 262.898895      0.13514  72.994215      57.029331    
70.500000 65.500000 0.500000 72.142197     -0.80209  77.956946      56.419984    
75.500000 65.500000 0.500000 97.559998     -0.67056  82.919676      55.810638    
80.500000 65.500000 0.500000 70.834396     -0.81950  87.882407      55.201291    
85.500000 65.500000 0.500000 86.495598     -0.75125  92.845138      54.591944    
90.500000 65.500000 0.500000 529.451111      0.96909  97.807869      53.982597    
95.500000 65.500000 0.500000 570.859009      1.13232  102.77060      53.373251    
0.500000 70.500000 0.500000 43.395000     -0.93945  9.0880617      69.913569    
5.500000 70.500000 0.500000 139.626694     -0.40905  14.050792      69.304222    
10.500000 70.500000 0.500000 433.512207      0.69429  19.013523      68.694876    
15.500000 70.500000 0.500000 579.325500      1.16876  23.976254      68.085529    
20.500000 70.500000 0.500000 908.198914      2.13821  28.938985      67.476182    
25.500000 70.500000 0.500000 186.937805     -0.20509  33.901716      66.866835    
30.500000 70.500000 0.500000 0.000000     -1.76538  38.864446      66.257489    
35.500000 70.500000 0.500000 0.000000     -1.79597  43.827177      65.648142    
40.500000 70.500000 0.500000 6.222200     -1.44842  48.789908      65.038795    
45.500000 70.500000 0.500000 53.447800     -0.92014  53.752639      64.429449    
50.500000 70.500000 0.500000 167.692200     -0.29565  58.715369      63.820102    
55.500000 70.500000 0.500000 196.081100     -0.16683  63.678100      63.210755    
60.500000 70.500000 0.500000 361.397797      0.49231  68.640831      62.601408    
65.500000 70.500000 0.500000 530.489990      0.98933  73.603562      61.992062    
70.500000 70.500000 0.500000 475.320007      0.83716  78.566292      61.382715    
75.500000 70.500000 0.500000 241.837799      0.07213  83.529023      60.773368    
80.500000 70.500000 0.500000 356.615601      0.47120  88.491754      60.164022    
85.500000 70.500000 0.500000 472.474487      0.81077  93.454485      59.554675    
90.500000 70.500000 0.500000 289.886688      0.25658  98.417215      58.945328    
95.500000 70.500000 0.500000 160.438904     -0.32194  103.37995      58.335981    
0.500000 75.500000 0.500000 200.315002     -0.14147  9.6974084      74.876300    
5.500000 75.500000 0.500000 102.375603     -0.63950  14.660139      74.266953    
10.500000 75.500000 0.500000 187.101105     -0.19870  19.622870      73.657606    
15.500000 75.500000 0.500000 594.633423      1.19394  24.585601      73.048260    
20.500000 75.500000 0.500000 637.747803      1.31801  29.548331      72.438913    
25.500000 75.500000 0.500000 0.000000     -1.82833  34.511062      71.829566    
30.500000 75.500000 0.500000 0.000000     -1.86273  39.473793      71.220220    
35.500000 75.500000 0.500000 11.032200     -1.30322  44.436524      70.610873    
40.500000 75.500000 0.500000 112.765602     -0.57174  49.399255      70.001526    
45.500000 75.500000 0.500000 400.736694      0.62419  54.361985      69.392179    
50.500000 75.500000 0.500000 443.401093      0.72655  59.324716      68.782833    
55.500000 75.500000 0.500000 471.752197      0.80209  64.287447      68.173486    
60.500000 75.500000 0.500000 344.989990      0.42272  69.250178      67.564139    
65.500000 75.500000 0.500000 282.286713      0.23720  74.212908      66.954793    
70.500000 75.500000 0.500000 269.575592      0.15414  79.175639      66.345446    
75.500000 75.500000 0.500000 344.885590      0.41588  84.138370      65.736099    
80.500000 75.500000 0.500000 475.114502      0.82830  89.101101      65.126752    
85.500000 75.500000 0.500000 544.807922      1.02048  94.063831      64.517406    
90.500000 75.500000 0.500000 596.428894      1.21991  99.026562      63.908059    
95.500000 75.500000 0.500000 200.982193     -0.12882  103.98929      63.298712    
0.500000 80.500000 0.500000 101.898300     -0.64720  10.306755      79.839031    
5.500000 80.500000 0.500000 99.077797     -0.66274  15.269486      79.229684    
10.500000 80.500000 0.500000 179.413300     -0.25658  20.232217      78.620337    
15.500000 80.500000 0.500000 554.612183      1.07472  25.194947      78.010990    
20.500000 80.500000 0.500000 276.581085      0.18593  30.157678      77.401644    
25.500000 80.500000 0.500000 0.000000     -2.28182  35.120409      76.792297    
30.500000 80.500000 0.500000 0.000000     -1.70874  40.083140      76.182950    
35.500000 80.500000 0.500000 0.885600     -1.60953  45.045870      75.573604    
40.500000 80.500000 0.500000 214.998901     -0.04074  50.008601      74.964257    
45.500000 80.500000 0.500000 349.211090      0.45029  54.971332      74.354910    
50.500000 80.500000 0.500000 383.953308      0.57913  59.934063      73.745563    
55.500000 80.500000 0.500000 71.201103     -0.81077  64.896793      73.136217    
60.500000 80.500000 0.500000 208.059998     -0.08470  69.859524      72.526870    
65.500000 80.500000 0.500000 325.918915      0.35512  74.822255      71.917523    
70.500000 80.500000 0.500000 655.867798      1.34849  79.784986      71.308177    
75.500000 80.500000 0.500000 230.694397      0.02193  84.747717      70.698830    
80.500000 80.500000 0.500000 250.077805      0.08470  89.710447      70.089483    
85.500000 80.500000 0.500000 294.077789      0.27606  94.673178      69.480136    
90.500000 80.500000 0.500000 180.245605     -0.25011  99.635909      68.870790    
95.500000 80.500000 0.500000 124.233398     -0.49940  104.59864      68.261443    
0.500000 85.500000 0.500000 42.384998     -0.96909  10.916102      84.801761    
5.500000 85.500000 0.500000 95.226700     -0.68634  15.878833      84.192415    
10.500000 85.500000 0.500000 294.558899      0.28258  20.841563      83.583068    
15.500000 85.500000 0.500000 579.844421      1.18126  25.804294      82.973721    
20.500000 85.500000 0.500000 463.066589      0.77642  30.767025      82.364374    
25.500000 85.500000 0.500000 0.000000     -2.13821  35.729756      81.755028    
30.500000 85.500000 0.500000 0.000000     -1.98181  40.692486      81.145681    
35.500000 85.500000 0.500000 1.255600     -1.58706  45.655217      80.536334    
40.500000 85.500000 0.500000 333.195496      0.38195  50.617948      79.926988    
45.500000 85.500000 0.500000 65.441101     -0.88251  55.580679      79.317641    
50.500000 85.500000 0.500000 123.779999     -0.50651  60.543409      78.708294    
55.500000 85.500000 0.500000 113.837799     -0.55704  65.506140      78.098947    
60.500000 85.500000 0.500000 66.779999     -0.85509  70.468871      77.489601    
65.500000 85.500000 0.500000 391.724487      0.60904  75.431602      76.880254    
70.500000 85.500000 0.500000 86.783302     -0.74297  80.394332      76.270907    
75.500000 85.500000 0.500000 219.607803     -0.01567  85.357063      75.661561    
80.500000 85.500000 0.500000 372.963287      0.52800  90.319794      75.052214    
85.500000 85.500000 0.500000 106.779999     -0.61660  95.282525      74.442867    
90.500000 85.500000 0.500000 27.664400     -1.08595  100.24526      73.833520    
95.500000 85.500000 0.500000 132.472198     -0.45724  105.20799      73.224174    
0.500000 90.500000 0.500000 208.494995     -0.07213  11.525449      89.764492    
5.500000 90.500000 0.500000 281.403290      0.22433  16.488179      89.155145    
10.500000 90.500000 0.500000 249.135605      0.07841  21.450910      88.545799    
15.500000 90.500000 0.500000 850.858887      1.98181  26.413641      87.936452    
20.500000 90.500000 0.500000 442.529999      0.71842  31.376372      87.327105    
25.500000 90.500000 0.500000 18.626699     -1.14430  36.339102      86.717759    
30.500000 90.500000 0.500000 0.015600     -1.68236  41.301833      86.108412    
35.500000 90.500000 0.500000 41.308899     -0.97916  46.264564      85.499065    
40.500000 90.500000 0.500000 121.901100     -0.52081  51.227295      84.889718    
45.500000 90.500000 0.500000 175.411102     -0.26956  56.190025      84.280372    
50.500000 90.500000 0.500000 204.263397     -0.09729  61.152756      83.671025    
55.500000 90.500000 0.500000 138.891098     -0.42272  66.115487      83.061678    
60.500000 90.500000 0.500000 142.233307     -0.40225  71.078218      82.452332    
65.500000 90.500000 0.500000 214.498901     -0.04702  76.040948      81.842985    
70.500000 90.500000 0.500000 39.972198     -0.98933  81.003679      81.233638    
