With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  42.750485      66.203444    
55.500000 60.500000 0.500000 99.806702     -0.65495  47.713216      66.812791    
60.500000 60.500000 0.500000 107.618896     -0.60151  52.675947      67.422137    
65.500000 60.500000 0.500000 16.951099     -1.15644  57.638678      68.031484    
70.500000 60.500000 0.500000 30.120001     -1.05265  62.601408      68.640831    
75.500000 60.500000 0.500000 27.398899     -1.09732  67.564139      69.250178    
80.500000 60.500000 0.500000 16.741100     -1.16876  72.526870      69.859524    
85.500000 60.500000 0.500000 12.490000     -1.24672  77.489601      70.468871    
90.500000 60.500000 0.500000 67.355598     -0.83716  82.452332      71.078218    
95.500000 60.500000 0.500000 552.625488      1.05265  87.415062      71.687564    
0.500000 65.500000 0.500000 62.631699     -0.90117 -7.4861689      65.072708    
5.500000 65.500000 0.500000 210.228897     -0.05957 -2.5234381      65.682054    
10.500000 65.500000 0.500000 162.449997     -0.31534  2.4392927      66.291401    
15.500000 65.500000 0.500000 799.637817      1.73636  7.4020234      66.900748    
20.500000 65.500000 0.500000 1165.308838      3.02334  12.364754      67.510094    
25.500000 65.500000 0.500000 770.022217      1.60953  17.327485      68.119441    
30.500000 65.500000 0.500000 66.467796     -0.87330  22.290216      68.728788    
35.500000 65.500000 0.500000 2.067800     -1.56535  27.252946      69.338135    
40.500000 65.500000 0.500000 0.000000     -2.20435  32.215677      69.947481    
45.500000 65.500000 0.500000 9.021100     -1.41353  37.178408      70.556828    
50.500000 65.500000 0.500000 11.741100     -1.26047  42.141139      71.166175    
55.500000 65.500000 0.500000 3.016700     -1.54436  47.103869      71.775521    
60.500000 65.500000 0.500000 127.693298     -0.47120  52.066600      72.384868    
65.500000 65.500000 0.500000 262.898895      0.13514  57.029331      72.994215    
70.500000 65.500000 0.500000 72.142197     -0.80209  61.992062      73.603562    
75.500000 65.500000 0.500000 97.559998     -0.67056  66.954793      74.212908    
80.500000 65.500000 0.500000 70.834396     -0.81950  71.917523      74.822255    
85.500000 65.500000 0.500000 86.495598     -0.75125  76.880254      75.431602    
90.500000 65.500000 0.500000 529.451111      0.96909  81.842985      76.040948    
95.500000 65.500000 0.500000 570.859009      1.13232  86.805716      76.650295    
0.500000 70.500000 0.500000 43.395000     -0.93945 -8.0955156      70.035438    
5.500000 70.500000 0.500000 139.626694     -0.40905 -3.1327848      70.644785    
10.500000 70.500000 0.500000 433.512207      0.69429  1.8299459      71.254132    
15.500000 70.500000 0.500000 579.325500      1.16876  6.7926767      71.863479    
20.500000 70.500000 0.500000 908.198914      2.13821  11.755407      72.472825    
25.500000 70.500000 0.500000 186.937805     -0.20509  16.718138      73.082172    
30.500000 70.500000 0.500000 0.000000     -1.76538  21.680869      73.691519    
35.500000 70.500000 0.500000 0.000000     -1.79597  26.643600      74.300865    
40.500000 70.500000 0.500000 6.222200     -1.44842  31.606331      74.910212    
45.500000 70.500000 0.500000 53.447800     -0.92014  36.569061      75.519559    
50.500000 70.500000 0.500000 167.692200     -0.29565  41.531792      76.128905    
55.500000 70.500000 0.500000 196.081100     -0.16683  46.494523      76.738252    
60.500000 70.500000 0.500000 361.397797      0.49231  51.457254      77.347599    
65.500000 70.500000 0.500000 530.489990      0.98933  56.419984      77.956946    
70.500000 70.500000 0.500000 475.320007      0.83716  61.382715      78.566292    
75.500000 70.500000 0.500000 241.837799      0.07213  66.345446      79.175639    
80.500000 70.500000 0.500000 356.615601      0.47120  71.308177      79.784986    
85.500000 70.500000 0.500000 472.474487      0.81077  76.270907      80.394332    
90.500000 70.500000 0.500000 289.886688      0.25658  81.233638      81.003679    
95.500000 70.500000 0.500000 160.438904     -0.32194  86.196369      81.613026    
0.500000 75.500000 0.500000 200.315002     -0.14147 -8.7048623      74.998169    
5.500000 75.500000 0.500000 102.375603     -0.63950 -3.7421315      75.607516    
10.500000 75.500000 0.500000 187.101105     -0.19870  1.2205992      76.216863    
15.500000 75.500000 0.500000 594.633423      1.19394  6.1833300      76.826209    
20.500000 75.500000 0.500000 637.747803      1.31801  11.146061      77.435556    
25.500000 75.500000 0.500000 0.000000     -1.82833  16.108792      78.044903    
30.500000 75.500000 0.500000 0.000000     -1.86273  21.071522      78.654249    
35.500000 75.500000 0.500000 11.032200     -1.30322  26.034253      79.263596    
40.500000 75.500000 0.500000 112.765602     -0.57174  30.996984      79.872943    
45.500000 75.500000 0.500000 400.736694      0.62419  35.959715      80.482290    
50.500000 75.500000 0.500000 443.401093      0.72655  40.922445      81.091636    
55.500000 75.500000 0.500000 471.752197      0.80209  45.885176      81.700983    
60.500000 75.500000 0.500000 344.989990      0.42272  50.847907      82.310330    
65.500000 75.500000 0.500000 282.286713      0.23720  55.810638      82.919676    
70.500000 75.500000 0.500000 269.575592      0.15414  60.773368      83.529023    
75.500000 75.500000 0.500000 344.885590      0.41588  65.736099      84.138370    
80.500000 75.500000 0.500000 475.114502      0.82830  70.698830      84.747717    
85.500000 75.500000 0.500000 544.807922      1.02048  75.661561      85.357063    
90.500000 75.500000 0.500000 596.428894      1.21991  80.624291      85.966410    
95.500000 75.500000 0.500000 200.982193     -0.12882  85.587022      86.575757    
0.500000 80.500000 0.500000 101.898300     -0.64720 -9.3142090      79.960900    
5.500000 80.500000 0.500000 99.077797     -0.66274 -4.3514782      80.570247    
10.500000 80.500000 0.500000 179.413300     -0.25658 0.61125252      81.179593    
15.500000 80.500000 0.500000 554.612183      1.07472  5.5739833      81.788940    
20.500000 80.500000 0.500000 276.581085      0.18593  10.536714      82.398287    
25.500000 80.500000 0.500000 0.000000     -2.28182  15.499445      83.007633    
30.500000 80.500000 0.500000 0.000000     -1.70874  20.462176      83.616980    
35.500000 80.500000 0.500000 0.885600     -1.60953  25.424906      84.226327    
40.500000 80.500000 0.500000 214.998901     -0.04074  30.387637      84.835674    
45.500000 80.500000 0.500000 349.211090      0.45029  35.350368      85.445020    
50.500000 80.500000 0.500000 383.953308      0.57913  40.313099      86.054367    
55.500000 80.500000 0.500000 71.201103     -0.81077  45.275829      86.663714    
60.500000 80.500000 0.500000 208.059998     -0.08470  50.238560      87.273060    
65.500000 80.500000 0.500000 325.918915      0.35512  55.201291      87.882407    
70.500000 80.500000 0.500000 655.867798      1.34849  60.164022      88.491754    
75.500000 80.500000 0.500000 230.694397      0.02193  65.126752      89.101101    
80.500000 80.500000 0.500000 250.077805      0.08470  70.089483      89.710447    
85.500000 80.500000 0.500000 294.077789      0.27606  75.052214      90.319794    
90.500000 80.500000 0.500000 180.245605     -0.25011  80.014945      90.929141    
95.500000 80.500000 0.500000 124.233398     -0.49940  84.977675      91.538487    
0.500000 85.500000 0.500000 42.384998     -0.96909 -9.9235557      84.923631    
5.500000 85.500000 0.500000 95.226700     -0.68634 -4.9608249      85.532977    
10.500000 85.500000 0.500000 294.558899      0.28258 0.19058126E-02  86.142324    
15.500000 85.500000 0.500000 579.844421      1.18126  4.9646366      86.751671    
20.500000 85.500000 0.500000 463.066589      0.77642  9.9273673      87.361017    
25.500000 85.500000 0.500000 0.000000     -2.13821  14.890098      87.970364    
30.500000 85.500000 0.500000 0.000000     -1.98181  19.852829      88.579711    
35.500000 85.500000 0.500000 1.255600     -1.58706  24.815560      89.189058    
40.500000 85.500000 0.500000 333.195496      0.38195  29.778290      89.798404    
45.500000 85.500000 0.500000 65.441101     -0.88251  34.741021      90.407751    
50.500000 85.500000 0.500000 123.779999     -0.50651  39.703752      91.017098    
55.500000 85.500000 0.500000 113.837799     -0.55704  44.666483      91.626444    
60.500000 85.500000 0.500000 66.779999     -0.85509  49.629213      92.235791    
65.500000 85.500000 0.500000 391.724487      0.60904  54.591944      92.845138    
70.500000 85.500000 0.500000 86.783302     -0.74297  59.554675      93.454485    
75.500000 85.500000 0.500000 219.607803     -0.01567  64.517406      94.063831    
80.500000 85.500000 0.500000 372.963287      0.52800  69.480136      94.673178    
85.500000 85.500000 0.500000 106.779999     -0.61660  74.442867      95.282525    
90.500000 85.500000 0.500000 27.664400     -1.08595  79.405598      95.891871    
95.500000 85.500000 0.500000 132.472198     -0.45724  84.368329      96.501218    
0.500000 90.500000 0.500000 208.494995     -0.07213 -10.532902      89.886361    
5.500000 90.500000 0.500000 281.403290      0.22433 -5.5701717      90.495708    
10.500000 90.500000 0.500000 249.135605      0.07841 -.60744090      91.105055    
15.500000 90.500000 0.500000 850.858887      1.98181  4.3552899      91.714402    
20.500000 90.500000 0.500000 442.529999      0.71842  9.3180206      92.323748    
25.500000 90.500000 0.500000 18.626699     -1.14430  14.280751      92.933095    
30.500000 90.500000 0.500000 0.015600     -1.68236  19.243482      93.542442    
35.500000 90.500000 0.500000 41.308899     -0.97916  24.206213      94.151788    
40.500000 90.500000 0.500000 121.901100     -0.52081  29.168944      94.761135    
45.500000 90.500000 0.500000 175.411102     -0.26956  34.131674      95.370482    
50.500000 90.500000 0.500000 204.263397     -0.09729  39.094405      95.979829    
55.500000 90.500000 0.500000 138.891098     -0.42272  44.057136      96.589175    
60.500000 90.500000 0.500000 142.233307     -0.40225  49.019867      97.198522    
65.500000 90.500000 0.500000 214.498901     -0.04702  53.982597      97.807869    
70.500000 90.500000 0.500000 39.972198     -0.98933  58.945328      98.417215    
75.500000 90.500000 0.500000 37.512199     -1.00999  63.908059      99.026562    
80.500000 90.500000 0.500000 237.193298      0.06585  68.870790      99.635909    
