With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
45.500000 60.500000 0.500000 0.623300     -1.63285  46.548941      59.696701    
50.500000 60.500000 0.500000 33.473301     -1.02048  51.548179      59.609439    
55.500000 60.500000 0.500000 99.806702     -0.65495  56.547418      59.522177    
60.500000 60.500000 0.500000 107.618896     -0.60151  61.546656      59.434915    
65.500000 60.500000 0.500000 16.951099     -1.15644  66.545895      59.347653    
70.500000 60.500000 0.500000 30.120001     -1.05265  71.545133      59.260391    
75.500000 60.500000 0.500000 27.398899     -1.09732  76.544372      59.173129    
80.500000 60.500000 0.500000 16.741100     -1.16876  81.543610      59.085867    
85.500000 60.500000 0.500000 12.490000     -1.24672  86.542849      58.998605    
90.500000 60.500000 0.500000 67.355598     -0.83716  91.542087      58.911343    
95.500000 60.500000 0.500000 552.625488      1.05265  96.541325      58.824081    
0.500000 65.500000 0.500000 62.631699     -0.90117  1.6430565      65.481298    
5.500000 65.500000 0.500000 210.228897     -0.05957  6.6422949      65.394036    
10.500000 65.500000 0.500000 162.449997     -0.31534  11.641533      65.306774    
15.500000 65.500000 0.500000 799.637817      1.73636  16.640772      65.219512    
20.500000 65.500000 0.500000 1165.308838      3.02334  21.640010      65.132250    
25.500000 65.500000 0.500000 770.022217      1.60953  26.639249      65.044988    
30.500000 65.500000 0.500000 66.467796     -0.87330  31.638487      64.957726    
35.500000 65.500000 0.500000 2.067800     -1.56535  36.637726      64.870464    
40.500000 65.500000 0.500000 0.000000     -2.20435  41.636964      64.783202    
45.500000 65.500000 0.500000 9.021100     -1.41353  46.636203      64.695940    
50.500000 65.500000 0.500000 11.741100     -1.26047  51.635441      64.608678    
55.500000 65.500000 0.500000 3.016700     -1.54436  56.634680      64.521415    
60.500000 65.500000 0.500000 127.693298     -0.47120  61.633918      64.434153    
65.500000 65.500000 0.500000 262.898895      0.13514  66.633157      64.346891    
70.500000 65.500000 0.500000 72.142197     -0.80209  71.632395      64.259629    
75.500000 65.500000 0.500000 97.559998     -0.67056  76.631634      64.172367    
80.500000 65.500000 0.500000 70.834396     -0.81950  81.630872      64.085105    
85.500000 65.500000 0.500000 86.495598     -0.75125  86.630111      63.997843    
90.500000 65.500000 0.500000 529.451111      0.96909  91.629349      63.910581    
95.500000 65.500000 0.500000 570.859009      1.13232  96.628588      63.823319    
0.500000 70.500000 0.500000 43.395000     -0.93945  1.7303185      70.480536    
5.500000 70.500000 0.500000 139.626694     -0.40905  6.7295570      70.393274    
10.500000 70.500000 0.500000 433.512207      0.69429  11.728795      70.306012    
15.500000 70.500000 0.500000 579.325500      1.16876  16.728034      70.218750    
20.500000 70.500000 0.500000 908.198914      2.13821  21.727272      70.131488    
25.500000 70.500000 0.500000 186.937805     -0.20509  26.726511      70.044226    
30.500000 70.500000 0.500000 0.000000     -1.76538  31.725749      69.956964    
35.500000 70.500000 0.500000 0.000000     -1.79597  36.724988      69.869702    
40.500000 70.500000 0.500000 6.222200     -1.44842  41.724226      69.782440    
45.500000 70.500000 0.500000 53.447800     -0.92014  46.723465      69.695178    
50.500000 70.500000 0.500000 167.692200     -0.29565  51.722703      69.607916    
55.500000 70.500000 0.500000 196.081100     -0.16683  56.721942      69.520654    
60.500000 70.500000 0.500000 361.397797      0.49231  61.721180      69.433392    
65.500000 70.500000 0.500000 530.489990      0.98933  66.720419      69.346130    
70.500000 70.500000 0.500000 475.320007      0.83716  71.719657      69.258868    
75.500000 70.500000 0.500000 241.837799      0.07213  76.718896      69.171606    
80.500000 70.500000 0.500000 356.615601      0.47120  81.718134      69.084344    
85.500000 70.500000 0.500000 472.474487      0.81077  86.717373      68.997082    
90.500000 70.500000 0.500000 289.886688      0.25658  91.716611      68.909820    
95.500000 70.500000 0.500000 160.438904     -0.32194  96.715850      68.822558    
0.500000 75.500000 0.500000 200.315002     -0.14147  1.8175805      75.479775    
5.500000 75.500000 0.500000 102.375603     -0.63950  6.8168190      75.392513    
10.500000 75.500000 0.500000 187.101105     -0.19870  11.816057      75.305251    
15.500000 75.500000 0.500000 594.633423      1.19394  16.815296      75.217989    
20.500000 75.500000 0.500000 637.747803      1.31801  21.814534      75.130727    
25.500000 75.500000 0.500000 0.000000     -1.82833  26.813773      75.043465    
30.500000 75.500000 0.500000 0.000000     -1.86273  31.813011      74.956203    
35.500000 75.500000 0.500000 11.032200     -1.30322  36.812250      74.868941    
40.500000 75.500000 0.500000 112.765602     -0.57174  41.811488      74.781679    
45.500000 75.500000 0.500000 400.736694      0.62419  46.810727      74.694416    
50.500000 75.500000 0.500000 443.401093      0.72655  51.809965      74.607154    
55.500000 75.500000 0.500000 471.752197      0.80209  56.809204      74.519892    
60.500000 75.500000 0.500000 344.989990      0.42272  61.808442      74.432630    
65.500000 75.500000 0.500000 282.286713      0.23720  66.807681      74.345368    
70.500000 75.500000 0.500000 269.575592      0.15414  71.806919      74.258106    
75.500000 75.500000 0.500000 344.885590      0.41588  76.806158      74.170844    
80.500000 75.500000 0.500000 475.114502      0.82830  81.805396      74.083582    
85.500000 75.500000 0.500000 544.807922      1.02048  86.804635      73.996320    
90.500000 75.500000 0.500000 596.428894      1.21991  91.803873      73.909058    
95.500000 75.500000 0.500000 200.982193     -0.12882  96.803112      73.821796    
0.500000 80.500000 0.500000 101.898300     -0.64720  1.9048426      80.479013    
5.500000 80.500000 0.500000 99.077797     -0.66274  6.9040810      80.391751    
10.500000 80.500000 0.500000 179.413300     -0.25658  11.903320      80.304489    
15.500000 80.500000 0.500000 554.612183      1.07472  16.902558      80.217227    
20.500000 80.500000 0.500000 276.581085      0.18593  21.901796      80.129965    
25.500000 80.500000 0.500000 0.000000     -2.28182  26.901035      80.042703    
30.500000 80.500000 0.500000 0.000000     -1.70874  31.900273      79.955441    
35.500000 80.500000 0.500000 0.885600     -1.60953  36.899512      79.868179    
40.500000 80.500000 0.500000 214.998901     -0.04074  41.898750      79.780917    
45.500000 80.500000 0.500000 349.211090      0.45029  46.897989      79.693655    
50.500000 80.500000 0.500000 383.953308      0.57913  51.897227      79.606393    
55.500000 80.500000 0.500000 71.201103     -0.81077  56.896466      79.519131    
60.500000 80.500000 0.500000 208.059998     -0.08470  61.895704      79.431869    
65.500000 80.500000 0.500000 325.918915      0.35512  66.894943      79.344607    
70.500000 80.500000 0.500000 655.867798      1.34849  71.894181      79.257345    
75.500000 80.500000 0.500000 230.694397      0.02193  76.893420      79.170083    
80.500000 80.500000 0.500000 250.077805      0.08470  81.892658      79.082821    
85.500000 80.500000 0.500000 294.077789      0.27606  86.891897      78.995559    
90.500000 80.500000 0.500000 180.245605     -0.25011  91.891135      78.908297    
95.500000 80.500000 0.500000 124.233398     -0.49940  96.890374      78.821035    
0.500000 85.500000 0.500000 42.384998     -0.96909  1.9921046      85.478252    
5.500000 85.500000 0.500000 95.226700     -0.68634  6.9913431      85.390990    
10.500000 85.500000 0.500000 294.558899      0.28258  11.990582      85.303728    
15.500000 85.500000 0.500000 579.844421      1.18126  16.989820      85.216466    
20.500000 85.500000 0.500000 463.066589      0.77642  21.989058      85.129204    
25.500000 85.500000 0.500000 0.000000     -2.13821  26.988297      85.041942    
30.500000 85.500000 0.500000 0.000000     -1.98181  31.987535      84.954680    
35.500000 85.500000 0.500000 1.255600     -1.58706  36.986774      84.867418    
40.500000 85.500000 0.500000 333.195496      0.38195  41.986012      84.780155    
45.500000 85.500000 0.500000 65.441101     -0.88251  46.985251      84.692893    
50.500000 85.500000 0.500000 123.779999     -0.50651  51.984489      84.605631    
55.500000 85.500000 0.500000 113.837799     -0.55704  56.983728      84.518369    
60.500000 85.500000 0.500000 66.779999     -0.85509  61.982966      84.431107    
65.500000 85.500000 0.500000 391.724487      0.60904  66.982205      84.343845    
70.500000 85.500000 0.500000 86.783302     -0.74297  71.981443      84.256583    
75.500000 85.500000 0.500000 219.607803     -0.01567  76.980682      84.169321    
80.500000 85.500000 0.500000 372.963287      0.52800  81.979920      84.082059    
85.500000 85.500000 0.500000 106.779999     -0.61660  86.979159      83.994797    
90.500000 85.500000 0.500000 27.664400     -1.08595  91.978397      83.907535    
95.500000 85.500000 0.500000 132.472198     -0.45724  96.977636      83.820273    
0.500000 90.500000 0.500000 208.494995     -0.07213  2.0793666      90.477490    
5.500000 90.500000 0.500000 281.403290      0.22433  7.0786051      90.390228    
10.500000 90.500000 0.500000 249.135605      0.07841  12.077844      90.302966    
15.500000 90.500000 0.500000 850.858887      1.98181  17.077082      90.215704    
20.500000 90.500000 0.500000 442.529999      0.71842  22.076321      90.128442    
25.500000 90.500000 0.500000 18.626699     -1.14430  27.075559      90.041180    
30.500000 90.500000 0.500000 0.015600     -1.68236  32.074797      89.953918    
35.500000 90.500000 0.500000 41.308899     -0.97916  37.074036      89.866656    
40.500000 90.500000 0.500000 121.901100     -0.52081  42.073274      89.779394    
45.500000 90.500000 0.500000 175.411102     -0.26956  47.072513      89.692132    
50.500000 90.500000 0.500000 204.263397     -0.09729  52.071751      89.604870    
55.500000 90.500000 0.500000 138.891098     -0.42272  57.070990      89.517608    
60.500000 90.500000 0.500000 142.233307     -0.40225  62.070228      89.430346    
65.500000 90.500000 0.500000 214.498901     -0.04702  67.069467      89.343084    
70.500000 90.500000 0.500000 39.972198     -0.98933  72.068705      89.255822    
75.500000 90.500000 0.500000 37.512199     -1.00999  77.067944      89.168560    
80.500000 90.500000 0.500000 237.193298      0.06585  82.067182      89.081298    
85.500000 90.500000 0.500000 30.371099     -1.03109  87.066421      88.994036    
