With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.53366026     0.46390379    
75.500000 5.500000 0.500000 277.003296      0.19870  75.699746     0.21998855    
80.500000 5.500000 0.500000 428.578888      0.67843  80.687567     -.12879382    
85.500000 5.500000 0.500000 772.396606      1.65710  85.675387     -.47757618    
90.500000 5.500000 0.500000 503.337799      0.90117  90.663207     -.82635855    
95.500000 5.500000 0.500000 177.917801     -0.26307  95.651027     -1.1751409    
0.500000 10.500000 0.500000 66.873299     -0.84609  1.2312250      10.439544    
5.500000 10.500000 0.500000 66.746696     -0.86416  6.2190452      10.090762    
10.500000 10.500000 0.500000 77.235603     -0.78492  11.206865      9.7419796    
15.500000 10.500000 0.500000 94.454399     -0.69429  16.194686      9.3931972    
20.500000 10.500000 0.500000 51.272202     -0.92975  21.182506      9.0444148    
25.500000 10.500000 0.500000 234.729996      0.04074  26.170326      8.6956325    
30.500000 10.500000 0.500000 528.935608      0.95912  31.158147      8.3468501    
35.500000 10.500000 0.500000 482.937805      0.85509  36.145967      7.9980677    
40.500000 10.500000 0.500000 505.185486      0.92014  41.133787      7.6492854    
45.500000 10.500000 0.500000 65.401100     -0.89180  46.121607      7.3005030    
50.500000 10.500000 0.500000 73.295601     -0.79348  51.109428      6.9517206    
55.500000 10.500000 0.500000 219.704498     -0.00940  56.097248      6.6029383    
60.500000 10.500000 0.500000 225.733307      0.01567  61.085068      6.2541559    
65.500000 10.500000 0.500000 182.372192     -0.23720  66.072888      5.9053735    
70.500000 10.500000 0.500000 390.133301      0.60151  71.060709      5.5565912    
75.500000 10.500000 0.500000 93.995598     -0.70229  76.048529      5.2078088    
80.500000 10.500000 0.500000 445.234497      0.74297  81.036349      4.8590264    
85.500000 10.500000 0.500000 377.331085      0.54974  86.024169      4.5102441    
90.500000 10.500000 0.500000 231.436707      0.02820  91.011990      4.1614617    
95.500000 10.500000 0.500000 104.372200     -0.63183  95.999810      3.8126793    
0.500000 15.500000 0.500000 541.830017      1.00999  1.5800074      15.427365    
5.500000 15.500000 0.500000 172.673294     -0.27606  6.5678276      15.078582    
10.500000 15.500000 0.500000 87.331100     -0.72655  11.555648      14.729800    
15.500000 15.500000 0.500000 186.407806     -0.21150  16.543468      14.381017    
20.500000 15.500000 0.500000 118.986702     -0.54246  21.531288      14.032235    
25.500000 15.500000 0.500000 208.202194     -0.07841  26.519109      13.683453    
30.500000 15.500000 0.500000 676.192322      1.44842  31.506929      13.334670    
35.500000 15.500000 0.500000 554.272217      1.06362  36.494749      12.985888    
40.500000 15.500000 0.500000 558.902222      1.10884  41.482569      12.637106    
45.500000 15.500000 0.500000 272.997803      0.16683  46.470390      12.288323    
50.500000 15.500000 0.500000 81.733299     -0.75959  51.458210      11.939541    
55.500000 15.500000 0.500000 313.634399      0.31534  56.446030      11.590759    
60.500000 15.500000 0.500000 145.955597     -0.38195  61.433850      11.241976    
65.500000 15.500000 0.500000 191.756699     -0.17956  66.421671      10.893194    
70.500000 15.500000 0.500000 113.223297     -0.56437  71.409491      10.544411    
75.500000 15.500000 0.500000 87.401100     -0.71842  76.397311      10.195629    
80.500000 15.500000 0.500000 191.653305     -0.19231  81.385131      9.8468467    
85.500000 15.500000 0.500000 343.973389      0.40905  86.372952      9.4980643    
90.500000 15.500000 0.500000 90.415604     -0.71033  91.360772      9.1492820    
95.500000 15.500000 0.500000 341.132202      0.40225  96.348592      8.8004996    
0.500000 20.500000 0.500000 633.525024      1.30322  1.9287897      20.415185    
5.500000 20.500000 0.500000 667.548889      1.39671  6.9166100      20.066402    
10.500000 20.500000 0.500000 482.946686      0.86416  11.904430      19.717620    
15.500000 20.500000 0.500000 770.286682      1.63285  16.892250      19.368838    
20.500000 20.500000 0.500000 294.677795      0.28911  21.880071      19.020055    
25.500000 20.500000 0.500000 305.768890      0.29565  26.867891      18.671273    
30.500000 20.500000 0.500000 479.667786      0.84609  31.855711      18.322491    
35.500000 20.500000 0.500000 605.803284      1.23320  36.843531      17.973708    
40.500000 20.500000 0.500000 218.581100     -0.02193  41.831352      17.624926    
45.500000 20.500000 0.500000 443.858887      0.73474  46.819172      17.276144    
50.500000 20.500000 0.500000 224.752197      0.00940  51.806992      16.927361    
55.500000 20.500000 0.500000 357.417786      0.47821  56.794812      16.578579    
60.500000 20.500000 0.500000 329.866608      0.36850  61.782633      16.229796    
65.500000 20.500000 0.500000 0.000000     -1.93901  66.770453      15.881014    
70.500000 20.500000 0.500000 9.778900     -1.36421  71.758273      15.532232    
75.500000 20.500000 0.500000 252.237793      0.09729  76.746093      15.183449    
80.500000 20.500000 0.500000 459.354401      0.75959  81.733914      14.834667    
85.500000 20.500000 0.500000 150.772202     -0.37522  86.721734      14.485885    
90.500000 20.500000 0.500000 277.854401      0.20509  91.709554      14.137102    
95.500000 20.500000 0.500000 358.205505      0.48525  96.697375      13.788320    
0.500000 25.500000 0.500000 943.635010      2.37603  2.2775721      25.403005    
5.500000 25.500000 0.500000 804.471130      1.76538  7.2653923      25.054223    
10.500000 25.500000 0.500000 659.869995      1.36421  12.253213      24.705440    
15.500000 25.500000 0.500000 556.913330      1.08595  17.241033      24.356658    
20.500000 25.500000 0.500000 346.709991      0.43646  22.228853      24.007876    
25.500000 25.500000 0.500000 80.099998     -0.77642  27.216673      23.659093    
30.500000 25.500000 0.500000 499.897797      0.89180  32.204494      23.310311    
35.500000 25.500000 0.500000 720.216675      1.52403  37.192314      22.961528    
40.500000 25.500000 0.500000 350.205505      0.45724  42.180134      22.612746    
45.500000 25.500000 0.500000 530.035522      0.97916  47.167954      22.263964    
50.500000 25.500000 0.500000 468.263306      0.78492  52.155775      21.915181    
55.500000 25.500000 0.500000 440.191101      0.71033  57.143595      21.566399    
60.500000 25.500000 0.500000 281.331085      0.21791  62.131415      21.217617    
65.500000 25.500000 0.500000 104.641098     -0.62419  67.119235      20.868834    
70.500000 25.500000 0.500000 14.106700     -1.23320  72.107056      20.520052    
75.500000 25.500000 0.500000 144.353302     -0.38870  77.094876      20.171270    
80.500000 25.500000 0.500000 197.258896     -0.16048  82.082696      19.822487    
85.500000 25.500000 0.500000 136.416702     -0.42958  87.070516      19.473705    
90.500000 25.500000 0.500000 152.614395     -0.36180  92.058337      19.124922    
95.500000 25.500000 0.500000 152.516693     -0.36850  97.046157      18.776140    
0.500000 30.500000 0.500000 320.226715      0.33517  2.6263545      30.390825    
5.500000 30.500000 0.500000 781.194519      1.70874  7.6141747      30.042043    
10.500000 30.500000 0.500000 594.945618      1.20682  12.601995      29.693261    
15.500000 30.500000 0.500000 546.493408      1.03109  17.589815      29.344478    
20.500000 30.500000 0.500000 647.992188      1.33310  22.577635      28.995696    
25.500000 30.500000 0.500000 0.000000     -2.49771  27.565456      28.646913    
30.500000 30.500000 0.500000 570.921082      1.14430  32.553276      28.298131    
35.500000 30.500000 0.500000 943.423279      2.28182  37.541096      27.949349    
40.500000 30.500000 0.500000 569.085571      1.12050  42.528916      27.600566    
45.500000 30.500000 0.500000 108.952202     -0.58656  47.516737      27.251784    
50.500000 30.500000 0.500000 377.399994      0.55704  52.504557      26.903002    
55.500000 30.500000 0.500000 184.411102     -0.21791  57.492377      26.554219    
60.500000 30.500000 0.500000 626.222290      1.26047  62.480197      26.205437    
65.500000 30.500000 0.500000 528.228882      0.94924  67.468018      25.856655    
70.500000 30.500000 0.500000 696.080017      1.50432  72.455838      25.507872    
75.500000 30.500000 0.500000 438.438812      0.70229  77.443658      25.159090    
80.500000 30.500000 0.500000 825.535522      1.89949  82.431478      24.810307    
85.500000 30.500000 0.500000 195.571106     -0.17319  87.419299      24.461525    
90.500000 30.500000 0.500000 0.000000     -2.02859  92.407119      24.112743    
95.500000 30.500000 0.500000 0.000000     -2.08028  97.394939      23.763960    
0.500000 35.500000 0.500000 662.445007      1.38028  2.9751368      35.378646    
5.500000 35.500000 0.500000 338.700012      0.38870  7.9629571      35.029863    
10.500000 35.500000 0.500000 496.092194      0.88251  12.950777      34.681081    
15.500000 35.500000 0.500000 445.892212      0.75125  17.938598      34.332298    
20.500000 35.500000 0.500000 490.066711      0.87330  22.926418      33.983516    
25.500000 35.500000 0.500000 469.837708      0.79348  27.914238      33.634734    
30.500000 35.500000 0.500000 820.145630      1.86273  32.902058      33.285951    
35.500000 35.500000 0.500000 721.133423      1.54436  37.889879      32.937169    
40.500000 35.500000 0.500000 419.187805      0.65495  42.877699      32.588387    
45.500000 35.500000 0.500000 96.012199     -0.67843  47.865519      32.239604    
50.500000 35.500000 0.500000 135.607803     -0.43646  52.853339      31.890822    
55.500000 35.500000 0.500000 157.479996     -0.34845  57.841160      31.542040    
60.500000 35.500000 0.500000 282.026703      0.23076  62.828980      31.193257    
65.500000 35.500000 0.500000 628.464417      1.27446  67.816800      30.844475    
70.500000 35.500000 0.500000 380.188812      0.56437  72.804620      30.495692    
75.500000 35.500000 0.500000 504.958893      0.91061  77.792441      30.146910    
80.500000 35.500000 0.500000 745.307678      1.58706  82.780261      29.798128    
85.500000 35.500000 0.500000 674.889893      1.41353  87.768081      29.449345    
90.500000 35.500000 0.500000 191.685593     -0.18593  92.755901      29.100563    
95.500000 35.500000 0.500000 24.378901     -1.10884  97.743722      28.751781    
0.500000 40.500000 0.500000 283.859985      0.25011  3.3239192      40.366466    
5.500000 40.500000 0.500000 267.544403      0.14780  8.3117394      40.017683    
10.500000 40.500000 0.500000 124.724503     -0.49231  13.299560      39.668901    
15.500000 40.500000 0.500000 126.336700     -0.48525  18.287380      39.320119    
20.500000 40.500000 0.500000 204.091095     -0.10358  23.275200      38.971336    
25.500000 40.500000 0.500000 293.524506      0.26307  28.263020      38.622554    
30.500000 40.500000 0.500000 557.384521      1.09732  33.250841      38.273772    
35.500000 40.500000 0.500000 819.033386      1.82833  38.238661      37.924989    
40.500000 40.500000 0.500000 876.262207      2.02859  43.226481      37.576207    
45.500000 40.500000 0.500000 159.712204     -0.33517  48.214301      37.227425    
50.500000 40.500000 0.500000 155.172195     -0.35512  53.202122      36.878642    
55.500000 40.500000 0.500000 348.921112      0.44337  58.189942      36.529860    
60.500000 40.500000 0.500000 397.273285      0.61660  63.177762      36.181077    
65.500000 40.500000 0.500000 263.113312      0.14147  68.165582      35.832295    
70.500000 40.500000 0.500000 80.419998     -0.76798  73.153403      35.483513    
75.500000 40.500000 0.500000 0.000000     -1.73636  78.141223      35.134730    
80.500000 40.500000 0.500000 30.223301     -1.04181  83.129043      34.785948    
85.500000 40.500000 0.500000 183.453293     -0.22433  88.116863      34.437166    
90.500000 40.500000 0.500000 217.036697     -0.02820  93.104684      34.088383    
95.500000 40.500000 0.500000 9.561100     -1.39671  98.092504      33.739601    
0.500000 45.500000 0.500000 259.290009      0.12250  3.6727016      45.354286    
5.500000 45.500000 0.500000 134.901093     -0.44337  8.6605218      45.005504    
10.500000 45.500000 0.500000 134.422195     -0.45029  13.648342      44.656721    
15.500000 45.500000 0.500000 233.891098      0.03447  18.636162      44.307939    
20.500000 45.500000 0.500000 369.962189      0.51365  23.623983      43.959157    
25.500000 45.500000 0.500000 632.985596      1.28871  28.611803      43.610374    
30.500000 45.500000 0.500000 684.366577      1.46654  33.599623      43.261592    
35.500000 45.500000 0.500000 675.041077      1.43076  38.587443      42.912809    
40.500000 45.500000 0.500000 508.486694      0.92975  43.575264      42.564027    
45.500000 45.500000 0.500000 119.627800     -0.53522  48.563084      42.215245    
50.500000 45.500000 0.500000 323.596710      0.34845  53.550904      41.866462    
55.500000 45.500000 0.500000 274.037811      0.17319  58.538724      41.517680    
60.500000 45.500000 0.500000 352.788910      0.46421  63.526545      41.168898    
65.500000 45.500000 0.500000 328.128906      0.36180  68.514365      40.820115    
70.500000 45.500000 0.500000 142.736694     -0.39546  73.502185      40.471333    
75.500000 45.500000 0.500000 182.516693     -0.23076  78.490005      40.122551    
80.500000 45.500000 0.500000 202.179993     -0.12250  83.477826      39.773768    
85.500000 45.500000 0.500000 212.113297     -0.05329  88.465646      39.424986    
90.500000 45.500000 0.500000 107.779999     -0.59402  93.453466      39.076203    
95.500000 45.500000 0.500000 4.686700     -1.48517  98.441286      38.727421    
0.500000 50.500000 0.500000 199.323303     -0.14780  4.0214839      50.342106    
5.500000 50.500000 0.500000 163.362198     -0.30877  9.0093042      49.993324    
10.500000 50.500000 0.500000 345.711090      0.42958  13.997124      49.644542    
15.500000 50.500000 0.500000 385.123413      0.58656  18.984945      49.295759    
20.500000 50.500000 0.500000 911.576721      2.20435  23.972765      48.946977    
25.500000 50.500000 0.500000 1020.445618      2.49771  28.960585      48.598194    
30.500000 50.500000 0.500000 513.162170      0.93945  33.948405      48.249412    
35.500000 50.500000 0.500000 370.543304      0.52081  38.936226      47.900630    
40.500000 50.500000 0.500000 127.517799     -0.47821  43.924046      47.551847    
45.500000 50.500000 0.500000 56.545601     -0.91061  48.911866      47.203065    
50.500000 50.500000 0.500000 171.891098     -0.28911  53.899686      46.854283    
55.500000 50.500000 0.500000 311.005615      0.30220  58.887507      46.505500    
60.500000 50.500000 0.500000 203.493301     -0.11619  63.875327      46.156718    
65.500000 50.500000 0.500000 3.492200     -1.50432  68.863147      45.807936    
70.500000 50.500000 0.500000 409.715607      0.63950  73.850967      45.459153    
75.500000 50.500000 0.500000 410.417786      0.64720  78.838788      45.110371    
80.500000 50.500000 0.500000 615.811096      1.24672  83.826608      44.761588    
85.500000 50.500000 0.500000 381.309998      0.57174  88.814428      44.412806    
90.500000 50.500000 0.500000 29.941099     -1.06362  93.802248      44.064024    
95.500000 50.500000 0.500000 18.742201     -1.13232  98.790069      43.715241    
0.500000 55.500000 0.500000 431.478302      0.68634  4.3702663      55.329927    
5.500000 55.500000 0.500000 199.285599     -0.15414  9.3580865      54.981144    
10.500000 55.500000 0.500000 313.907806      0.32194  14.345907      54.632362    
15.500000 55.500000 0.500000 848.711121      1.93901  19.333727      54.283579    
20.500000 55.500000 0.500000 1021.297913      2.67379  24.321547      53.934797    
25.500000 55.500000 0.500000 808.152222      1.79597  29.309368      53.586015    
30.500000 55.500000 0.500000 695.593323      1.48517  34.297188      53.237232    
35.500000 55.500000 0.500000 172.298904     -0.28258  39.285008      52.888450    
40.500000 55.500000 0.500000 39.516701     -0.99961  44.272828      52.539668    
45.500000 55.500000 0.500000 20.670000     -1.12050  49.260649      52.190885    
50.500000 55.500000 0.500000 16.385599     -1.18126  54.248469      51.842103    
55.500000 55.500000 0.500000 70.065598     -0.82830  59.236289      51.493321    
60.500000 55.500000 0.500000 293.609985      0.26956  64.224109      51.144538    
65.500000 55.500000 0.500000 180.929993     -0.24365  69.211930      50.795756    
70.500000 55.500000 0.500000 256.683289      0.10989  74.199750      50.446973    
75.500000 55.500000 0.500000 276.936615      0.19231  79.187570      50.098191    
80.500000 55.500000 0.500000 165.742203     -0.30220  84.175390      49.749409    
85.500000 55.500000 0.500000 120.544403     -0.52800  89.163211      49.400626    
90.500000 55.500000 0.500000 0.000000     -3.02334  94.151031      49.051844    
95.500000 55.500000 0.500000 251.179993      0.09099  99.138851      48.703062    
0.500000 60.500000 0.500000 364.876709      0.50651  4.7190487      60.317747    
5.500000 60.500000 0.500000 130.824493     -0.46421  9.7068689      59.968964    
10.500000 60.500000 0.500000 220.403305     -0.00313  14.694689      59.620182    
15.500000 60.500000 0.500000 904.667725      2.08028  19.682509      59.271400    
20.500000 60.500000 0.500000 780.570007      1.68236  24.670330      58.922617    
25.500000 60.500000 0.500000 732.206726      1.56535  29.658150      58.573835    
30.500000 60.500000 0.500000 206.515594     -0.09099  34.645970      58.225053    
35.500000 60.500000 0.500000 9.820000     -1.34849  39.633790      57.876270    
40.500000 60.500000 0.500000 9.652200     -1.38028  44.621611      57.527488    
45.500000 60.500000 0.500000 0.623300     -1.63285  49.609431      57.178706    
50.500000 60.500000 0.500000 33.473301     -1.02048  54.597251      56.829923    
55.500000 60.500000 0.500000 99.806702     -0.65495  59.585071      56.481141    
60.500000 60.500000 0.500000 107.618896     -0.60151  64.572892      56.132358    
65.500000 60.500000 0.500000 16.951099     -1.15644  69.560712      55.783576    
70.500000 60.500000 0.500000 30.120001     -1.05265  74.548532      55.434794    
75.500000 60.500000 0.500000 27.398899     -1.09732  79.536352      55.086011    
80.500000 60.500000 0.500000 16.741100     -1.16876  84.524173      54.737229    
85.500000 60.500000 0.500000 12.490000     -1.24672  89.511993      54.388447    
90.500000 60.500000 0.500000 67.355598     -0.83716  94.499813      54.039664    
95.500000 60.500000 0.500000 552.625488      1.05265  99.487633      53.690882    
0.500000 65.500000 0.500000 62.631699     -0.90117  5.0678310      65.305567    
5.500000 65.500000 0.500000 210.228897     -0.05957  10.055651      64.956785    
10.500000 65.500000 0.500000 162.449997     -0.31534  15.043472      64.608002    
15.500000 65.500000 0.500000 799.637817      1.73636  20.031292      64.259220    
20.500000 65.500000 0.500000 1165.308838      3.02334  25.019112      63.910438    
25.500000 65.500000 0.500000 770.022217      1.60953  30.006932      63.561655    
30.500000 65.500000 0.500000 66.467796     -0.87330  34.994753      63.212873    
35.500000 65.500000 0.500000 2.067800     -1.56535  39.982573      62.864090    
40.500000 65.500000 0.500000 0.000000     -2.20435  44.970393      62.515308    
45.500000 65.500000 0.500000 9.021100     -1.41353  49.958213      62.166526    
50.500000 65.500000 0.500000 11.741100     -1.26047  54.946034      61.817743    
55.500000 65.500000 0.500000 3.016700     -1.54436  59.933854      61.468961    
60.500000 65.500000 0.500000 127.693298     -0.47120  64.921674      61.120179    
65.500000 65.500000 0.500000 262.898895      0.13514  69.909494      60.771396    
70.500000 65.500000 0.500000 72.142197     -0.80209  74.897315      60.422614    
75.500000 65.500000 0.500000 97.559998     -0.67056  79.885135      60.073832    
80.500000 65.500000 0.500000 70.834396     -0.81950  84.872955      59.725049    
85.500000 65.500000 0.500000 86.495598     -0.75125  89.860775      59.376267    
90.500000 65.500000 0.500000 529.451111      0.96909  94.848596      59.027484    
95.500000 65.500000 0.500000 570.859009      1.13232  99.836416      58.678702    
0.500000 70.500000 0.500000 43.395000     -0.93945  5.4166134      70.293387    
5.500000 70.500000 0.500000 139.626694     -0.40905  10.404434      69.944605    
10.500000 70.500000 0.500000 433.512207      0.69429  15.392254      69.595823    
15.500000 70.500000 0.500000 579.325500      1.16876  20.380074      69.247040    
20.500000 70.500000 0.500000 908.198914      2.13821  25.367894      68.898258    
25.500000 70.500000 0.500000 186.937805     -0.20509  30.355715      68.549475    
30.500000 70.500000 0.500000 0.000000     -1.76538  35.343535      68.200693    
35.500000 70.500000 0.500000 0.000000     -1.79597  40.331355      67.851911    
40.500000 70.500000 0.500000 6.222200     -1.44842  45.319175      67.503128    
45.500000 70.500000 0.500000 53.447800     -0.92014  50.306996      67.154346    
50.500000 70.500000 0.500000 167.692200     -0.29565  55.294816      66.805564    
55.500000 70.500000 0.500000 196.081100     -0.16683  60.282636      66.456781    
60.500000 70.500000 0.500000 361.397797      0.49231  65.270456      66.107999    
65.500000 70.500000 0.500000 530.489990      0.98933  70.258277      65.759217    
70.500000 70.500000 0.500000 475.320007      0.83716  75.246097      65.410434    
75.500000 70.500000 0.500000 241.837799      0.07213  80.233917      65.061652    
80.500000 70.500000 0.500000 356.615601      0.47120  85.221737      64.712869    
85.500000 70.500000 0.500000 472.474487      0.81077  90.209558      64.364087    
90.500000 70.500000 0.500000 289.886688      0.25658  95.197378      64.015305    
95.500000 70.500000 0.500000 160.438904     -0.32194  100.18520      63.666522    
0.500000 75.500000 0.500000 200.315002     -0.14147  5.7653958      75.281208    
5.500000 75.500000 0.500000 102.375603     -0.63950  10.753216      74.932425    
10.500000 75.500000 0.500000 187.101105     -0.19870  15.741036      74.583643    
15.500000 75.500000 0.500000 594.633423      1.19394  20.728857      74.234860    
20.500000 75.500000 0.500000 637.747803      1.31801  25.716677      73.886078    
25.500000 75.500000 0.500000 0.000000     -1.82833  30.704497      73.537296    
30.500000 75.500000 0.500000 0.000000     -1.86273  35.692317      73.188513    
35.500000 75.500000 0.500000 11.032200     -1.30322  40.680138      72.839731    
40.500000 75.500000 0.500000 112.765602     -0.57174  45.667958      72.490949    
45.500000 75.500000 0.500000 400.736694      0.62419  50.655778      72.142166    
50.500000 75.500000 0.500000 443.401093      0.72655  55.643598      71.793384    
55.500000 75.500000 0.500000 471.752197      0.80209  60.631419      71.444602    
60.500000 75.500000 0.500000 344.989990      0.42272  65.619239      71.095819    
65.500000 75.500000 0.500000 282.286713      0.23720  70.607059      70.747037    
70.500000 75.500000 0.500000 269.575592      0.15414  75.594879      70.398254    
75.500000 75.500000 0.500000 344.885590      0.41588  80.582700      70.049472    
80.500000 75.500000 0.500000 475.114502      0.82830  85.570520      69.700690    
85.500000 75.500000 0.500000 544.807922      1.02048  90.558340      69.351907    
90.500000 75.500000 0.500000 596.428894      1.21991  95.546160      69.003125    
95.500000 75.500000 0.500000 200.982193     -0.12882  100.53398      68.654343    
0.500000 80.500000 0.500000 101.898300     -0.64720  6.1141781      80.269028    
5.500000 80.500000 0.500000 99.077797     -0.66274  11.101998      79.920245    
10.500000 80.500000 0.500000 179.413300     -0.25658  16.089819      79.571463    
15.500000 80.500000 0.500000 554.612183      1.07472  21.077639      79.222681    
20.500000 80.500000 0.500000 276.581085      0.18593  26.065459      78.873898    
25.500000 80.500000 0.500000 0.000000     -2.28182  31.053279      78.525116    
30.500000 80.500000 0.500000 0.000000     -1.70874  36.041100      78.176334    
35.500000 80.500000 0.500000 0.885600     -1.60953  41.028920      77.827551    
40.500000 80.500000 0.500000 214.998901     -0.04074  46.016740      77.478769    
45.500000 80.500000 0.500000 349.211090      0.45029  51.004560      77.129987    
50.500000 80.500000 0.500000 383.953308      0.57913  55.992381      76.781204    
55.500000 80.500000 0.500000 71.201103     -0.81077  60.980201      76.432422    
60.500000 80.500000 0.500000 208.059998     -0.08470  65.968021      76.083639    
65.500000 80.500000 0.500000 325.918915      0.35512  70.955841      75.734857    
70.500000 80.500000 0.500000 655.867798      1.34849  75.943662      75.386075    
75.500000 80.500000 0.500000 230.694397      0.02193  80.931482      75.037292    
80.500000 80.500000 0.500000 250.077805      0.08470  85.919302      74.688510    
85.500000 80.500000 0.500000 294.077789      0.27606  90.907122      74.339728    
90.500000 80.500000 0.500000 180.245605     -0.25011  95.894943      73.990945    
95.500000 80.500000 0.500000 124.233398     -0.49940  100.88276      73.642163    
0.500000 85.500000 0.500000 42.384998     -0.96909  6.4629605      85.256848    
5.500000 85.500000 0.500000 95.226700     -0.68634  11.450781      84.908066    
10.500000 85.500000 0.500000 294.558899      0.28258  16.438601      84.559283    
15.500000 85.500000 0.500000 579.844421      1.18126  21.426421      84.210501    
20.500000 85.500000 0.500000 463.066589      0.77642  26.414241      83.861719    
25.500000 85.500000 0.500000 0.000000     -2.13821  31.402062      83.512936    
30.500000 85.500000 0.500000 0.000000     -1.98181  36.389882      83.164154    
35.500000 85.500000 0.500000 1.255600     -1.58706  41.377702      82.815372    
40.500000 85.500000 0.500000 333.195496      0.38195  46.365522      82.466589    
45.500000 85.500000 0.500000 65.441101     -0.88251  51.353343      82.117807    
50.500000 85.500000 0.500000 123.779999     -0.50651  56.341163      81.769024    
55.500000 85.500000 0.500000 113.837799     -0.55704  61.328983      81.420242    
60.500000 85.500000 0.500000 66.779999     -0.85509  66.316804      81.071460    
65.500000 85.500000 0.500000 391.724487      0.60904  71.304624      80.722677    
70.500000 85.500000 0.500000 86.783302     -0.74297  76.292444      80.373895    
75.500000 85.500000 0.500000 219.607803     -0.01567  81.280264      80.025113    
80.500000 85.500000 0.500000 372.963287      0.52800  86.268085      79.676330    
85.500000 85.500000 0.500000 106.779999     -0.61660  91.255905      79.327548    
90.500000 85.500000 0.500000 27.664400     -1.08595  96.243725      78.978765    
95.500000 85.500000 0.500000 132.472198     -0.45724  101.23155      78.629983    
0.500000 90.500000 0.500000 208.494995     -0.07213  6.8117429      90.244668    
5.500000 90.500000 0.500000 281.403290      0.22433  11.799563      89.895886    
10.500000 90.500000 0.500000 249.135605      0.07841  16.787383      89.547104    
15.500000 90.500000 0.500000 850.858887      1.98181  21.775204      89.198321    
20.500000 90.500000 0.500000 442.529999      0.71842  26.763024      88.849539    
25.500000 90.500000 0.500000 18.626699     -1.14430  31.750844      88.500756    
30.500000 90.500000 0.500000 0.015600     -1.68236  36.738664      88.151974    
35.500000 90.500000 0.500000 41.308899     -0.97916  41.726485      87.803192    
40.500000 90.500000 0.500000 121.901100     -0.52081  46.714305      87.454409    
45.500000 90.500000 0.500000 175.411102     -0.26956  51.702125      87.105627    
50.500000 90.500000 0.500000 204.263397     -0.09729  56.689945      86.756845    
55.500000 90.500000 0.500000 138.891098     -0.42272  61.677766      86.408062    
60.500000 90.500000 0.500000 142.233307     -0.40225  66.665586      86.059280    
65.500000 90.500000 0.500000 214.498901     -0.04702  71.653406      85.710498    
70.500000 90.500000 0.500000 39.972198     -0.98933  76.641226      85.361715    
75.500000 90.500000 0.500000 37.512199     -1.00999  81.629047      85.012933    
