With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.56472058     0.42554748    
30.500000 45.500000 0.500000 684.366577      1.46654  36.535552      40.812418    
35.500000 45.500000 0.500000 675.041077      1.43076  41.486892      40.116552    
40.500000 45.500000 0.500000 508.486694      0.92975  46.438233      39.420687    
45.500000 45.500000 0.500000 119.627800     -0.53522  51.389573      38.724821    
50.500000 45.500000 0.500000 323.596710      0.34845  56.340914      38.028956    
55.500000 45.500000 0.500000 274.037811      0.17319  61.292254      37.333090    
60.500000 45.500000 0.500000 352.788910      0.46421  66.243594      36.637225    
65.500000 45.500000 0.500000 328.128906      0.36180  71.194935      35.941359    
70.500000 45.500000 0.500000 142.736694     -0.39546  76.146275      35.245494    
75.500000 45.500000 0.500000 182.516693     -0.23076  81.097615      34.549628    
80.500000 45.500000 0.500000 202.179993     -0.12250  86.048956      33.853763    
85.500000 45.500000 0.500000 212.113297     -0.05329  91.000296      33.157897    
90.500000 45.500000 0.500000 107.779999     -0.59402  95.951636      32.462032    
95.500000 45.500000 0.500000 4.686700     -1.48517  100.90298      31.766166    
0.500000 50.500000 0.500000 199.323303     -0.14780  7.5233756      49.938951    
5.500000 50.500000 0.500000 163.362198     -0.30877  12.474716      49.243085    
10.500000 50.500000 0.500000 345.711090      0.42958  17.426056      48.547220    
15.500000 50.500000 0.500000 385.123413      0.58656  22.377397      47.851354    
20.500000 50.500000 0.500000 911.576721      2.20435  27.328737      47.155489    
25.500000 50.500000 0.500000 1020.445618      2.49771  32.280077      46.459623    
30.500000 50.500000 0.500000 513.162170      0.93945  37.231418      45.763758    
35.500000 50.500000 0.500000 370.543304      0.52081  42.182758      45.067892    
40.500000 50.500000 0.500000 127.517799     -0.47821  47.134098      44.372027    
45.500000 50.500000 0.500000 56.545601     -0.91061  52.085439      43.676161    
50.500000 50.500000 0.500000 171.891098     -0.28911  57.036779      42.980296    
55.500000 50.500000 0.500000 311.005615      0.30220  61.988119      42.284430    
60.500000 50.500000 0.500000 203.493301     -0.11619  66.939460      41.588565    
65.500000 50.500000 0.500000 3.492200     -1.50432  71.890800      40.892699    
70.500000 50.500000 0.500000 409.715607      0.63950  76.842140      40.196834    
75.500000 50.500000 0.500000 410.417786      0.64720  81.793481      39.500968    
80.500000 50.500000 0.500000 615.811096      1.24672  86.744821      38.805103    
85.500000 50.500000 0.500000 381.309998      0.57174  91.696161      38.109237    
90.500000 50.500000 0.500000 29.941099     -1.06362  96.647502      37.413372    
95.500000 50.500000 0.500000 18.742201     -1.13232  101.59884      36.717506    
0.500000 55.500000 0.500000 431.478302      0.68634  8.2192411      54.890291    
5.500000 55.500000 0.500000 199.285599     -0.15414  13.170581      54.194426    
10.500000 55.500000 0.500000 313.907806      0.32194  18.121922      53.498560    
15.500000 55.500000 0.500000 848.711121      1.93901  23.073262      52.802695    
20.500000 55.500000 0.500000 1021.297913      2.67379  28.024602      52.106829    
25.500000 55.500000 0.500000 808.152222      1.79597  32.975943      51.410964    
30.500000 55.500000 0.500000 695.593323      1.48517  37.927283      50.715098    
35.500000 55.500000 0.500000 172.298904     -0.28258  42.878623      50.019233    
40.500000 55.500000 0.500000 39.516701     -0.99961  47.829964      49.323367    
45.500000 55.500000 0.500000 20.670000     -1.12050  52.781304      48.627502    
50.500000 55.500000 0.500000 16.385599     -1.18126  57.732645      47.931636    
55.500000 55.500000 0.500000 70.065598     -0.82830  62.683985      47.235771    
60.500000 55.500000 0.500000 293.609985      0.26956  67.635325      46.539905    
65.500000 55.500000 0.500000 180.929993     -0.24365  72.586666      45.844040    
70.500000 55.500000 0.500000 256.683289      0.10989  77.538006      45.148174    
75.500000 55.500000 0.500000 276.936615      0.19231  82.489346      44.452309    
80.500000 55.500000 0.500000 165.742203     -0.30220  87.440687      43.756443    
85.500000 55.500000 0.500000 120.544403     -0.52800  92.392027      43.060578    
90.500000 55.500000 0.500000 0.000000     -3.02334  97.343367      42.364712    
95.500000 55.500000 0.500000 251.179993      0.09099  102.29471      41.668847    
0.500000 60.500000 0.500000 364.876709      0.50651  8.9151066      59.841632    
5.500000 60.500000 0.500000 130.824493     -0.46421  13.866447      59.145766    
10.500000 60.500000 0.500000 220.403305     -0.00313  18.817787      58.449901    
15.500000 60.500000 0.500000 904.667725      2.08028  23.769128      57.754035    
20.500000 60.500000 0.500000 780.570007      1.68236  28.720468      57.058170    
25.500000 60.500000 0.500000 732.206726      1.56535  33.671808      56.362304    
30.500000 60.500000 0.500000 206.515594     -0.09099  38.623149      55.666439    
35.500000 60.500000 0.500000 9.820000     -1.34849  43.574489      54.970573    
40.500000 60.500000 0.500000 9.652200     -1.38028  48.525829      54.274708    
45.500000 60.500000 0.500000 0.623300     -1.63285  53.477170      53.578842    
50.500000 60.500000 0.500000 33.473301     -1.02048  58.428510      52.882977    
55.500000 60.500000 0.500000 99.806702     -0.65495  63.379850      52.187111    
60.500000 60.500000 0.500000 107.618896     -0.60151  68.331191      51.491246    
65.500000 60.500000 0.500000 16.951099     -1.15644  73.282531      50.795380    
70.500000 60.500000 0.500000 30.120001     -1.05265  78.233871      50.099515    
75.500000 60.500000 0.500000 27.398899     -1.09732  83.185212      49.403649    
80.500000 60.500000 0.500000 16.741100     -1.16876  88.136552      48.707784    
85.500000 60.500000 0.500000 12.490000     -1.24672  93.087892      48.011918    
90.500000 60.500000 0.500000 67.355598     -0.83716  98.039233      47.316053    
95.500000 60.500000 0.500000 552.625488      1.05265  102.99057      46.620187    
0.500000 65.500000 0.500000 62.631699     -0.90117  9.6109721      64.792972    
5.500000 65.500000 0.500000 210.228897     -0.05957  14.562312      64.097106    
10.500000 65.500000 0.500000 162.449997     -0.31534  19.513653      63.401241    
15.500000 65.500000 0.500000 799.637817      1.73636  24.464993      62.705375    
20.500000 65.500000 0.500000 1165.308838      3.02334  29.416333      62.009510    
25.500000 65.500000 0.500000 770.022217      1.60953  34.367674      61.313644    
30.500000 65.500000 0.500000 66.467796     -0.87330  39.319014      60.617779    
35.500000 65.500000 0.500000 2.067800     -1.56535  44.270354      59.921913    
40.500000 65.500000 0.500000 0.000000     -2.20435  49.221695      59.226048    
45.500000 65.500000 0.500000 9.021100     -1.41353  54.173035      58.530182    
50.500000 65.500000 0.500000 11.741100     -1.26047  59.124376      57.834317    
55.500000 65.500000 0.500000 3.016700     -1.54436  64.075716      57.138451    
60.500000 65.500000 0.500000 127.693298     -0.47120  69.027056      56.442586    
65.500000 65.500000 0.500000 262.898895      0.13514  73.978397      55.746720    
70.500000 65.500000 0.500000 72.142197     -0.80209  78.929737      55.050855    
75.500000 65.500000 0.500000 97.559998     -0.67056  83.881077      54.354989    
80.500000 65.500000 0.500000 70.834396     -0.81950  88.832418      53.659124    
85.500000 65.500000 0.500000 86.495598     -0.75125  93.783758      52.963258    
90.500000 65.500000 0.500000 529.451111      0.96909  98.735098      52.267393    
95.500000 65.500000 0.500000 570.859009      1.13232  103.68644      51.571527    
0.500000 70.500000 0.500000 43.395000     -0.93945  10.306838      69.744312    
5.500000 70.500000 0.500000 139.626694     -0.40905  15.258178      69.048447    
10.500000 70.500000 0.500000 433.512207      0.69429  20.209518      68.352581    
15.500000 70.500000 0.500000 579.325500      1.16876  25.160859      67.656716    
20.500000 70.500000 0.500000 908.198914      2.13821  30.112199      66.960850    
25.500000 70.500000 0.500000 186.937805     -0.20509  35.063539      66.264985    
30.500000 70.500000 0.500000 0.000000     -1.76538  40.014880      65.569119    
35.500000 70.500000 0.500000 0.000000     -1.79597  44.966220      64.873254    
40.500000 70.500000 0.500000 6.222200     -1.44842  49.917560      64.177388    
45.500000 70.500000 0.500000 53.447800     -0.92014  54.868901      63.481523    
50.500000 70.500000 0.500000 167.692200     -0.29565  59.820241      62.785657    
55.500000 70.500000 0.500000 196.081100     -0.16683  64.771581      62.089792    
60.500000 70.500000 0.500000 361.397797      0.49231  69.722922      61.393926    
65.500000 70.500000 0.500000 530.489990      0.98933  74.674262      60.698061    
70.500000 70.500000 0.500000 475.320007      0.83716  79.625602      60.002195    
75.500000 70.500000 0.500000 241.837799      0.07213  84.576943      59.306330    
80.500000 70.500000 0.500000 356.615601      0.47120  89.528283      58.610464    
85.500000 70.500000 0.500000 472.474487      0.81077  94.479623      57.914599    
90.500000 70.500000 0.500000 289.886688      0.25658  99.430964      57.218733    
95.500000 70.500000 0.500000 160.438904     -0.32194  104.38230      56.522868    
0.500000 75.500000 0.500000 200.315002     -0.14147  11.002703      74.695653    
5.500000 75.500000 0.500000 102.375603     -0.63950  15.954043      73.999787    
10.500000 75.500000 0.500000 187.101105     -0.19870  20.905384      73.303922    
15.500000 75.500000 0.500000 594.633423      1.19394  25.856724      72.608056    
20.500000 75.500000 0.500000 637.747803      1.31801  30.808064      71.912191    
25.500000 75.500000 0.500000 0.000000     -1.82833  35.759405      71.216325    
30.500000 75.500000 0.500000 0.000000     -1.86273  40.710745      70.520460    
35.500000 75.500000 0.500000 11.032200     -1.30322  45.662085      69.824594    
40.500000 75.500000 0.500000 112.765602     -0.57174  50.613426      69.128729    
45.500000 75.500000 0.500000 400.736694      0.62419  55.564766      68.432863    
50.500000 75.500000 0.500000 443.401093      0.72655  60.516107      67.736998    
55.500000 75.500000 0.500000 471.752197      0.80209  65.467447      67.041132    
60.500000 75.500000 0.500000 344.989990      0.42272  70.418787      66.345267    
65.500000 75.500000 0.500000 282.286713      0.23720  75.370128      65.649401    
70.500000 75.500000 0.500000 269.575592      0.15414  80.321468      64.953536    
75.500000 75.500000 0.500000 344.885590      0.41588  85.272808      64.257670    
80.500000 75.500000 0.500000 475.114502      0.82830  90.224149      63.561805    
85.500000 75.500000 0.500000 544.807922      1.02048  95.175489      62.865939    
90.500000 75.500000 0.500000 596.428894      1.21991  100.12683      62.170074    
95.500000 75.500000 0.500000 200.982193     -0.12882  105.07817      61.474208    
0.500000 80.500000 0.500000 101.898300     -0.64720  11.698569      79.646993    
5.500000 80.500000 0.500000 99.077797     -0.66274  16.649909      78.951127    
10.500000 80.500000 0.500000 179.413300     -0.25658  21.601249      78.255262    
15.500000 80.500000 0.500000 554.612183      1.07472  26.552590      77.559396    
20.500000 80.500000 0.500000 276.581085      0.18593  31.503930      76.863531    
25.500000 80.500000 0.500000 0.000000     -2.28182  36.455270      76.167665    
30.500000 80.500000 0.500000 0.000000     -1.70874  41.406611      75.471800    
35.500000 80.500000 0.500000 0.885600     -1.60953  46.357951      74.775934    
40.500000 80.500000 0.500000 214.998901     -0.04074  51.309291      74.080069    
45.500000 80.500000 0.500000 349.211090      0.45029  56.260632      73.384204    
50.500000 80.500000 0.500000 383.953308      0.57913  61.211972      72.688338    
55.500000 80.500000 0.500000 71.201103     -0.81077  66.163312      71.992473    
60.500000 80.500000 0.500000 208.059998     -0.08470  71.114653      71.296607    
65.500000 80.500000 0.500000 325.918915      0.35512  76.065993      70.600742    
70.500000 80.500000 0.500000 655.867798      1.34849  81.017333      69.904876    
75.500000 80.500000 0.500000 230.694397      0.02193  85.968674      69.209011    
80.500000 80.500000 0.500000 250.077805      0.08470  90.920014      68.513145    
85.500000 80.500000 0.500000 294.077789      0.27606  95.871354      67.817280    
90.500000 80.500000 0.500000 180.245605     -0.25011  100.82269      67.121414    
95.500000 80.500000 0.500000 124.233398     -0.49940  105.77404      66.425549    
0.500000 85.500000 0.500000 42.384998     -0.96909  12.394434      84.598333    
5.500000 85.500000 0.500000 95.226700     -0.68634  17.345774      83.902468    
10.500000 85.500000 0.500000 294.558899      0.28258  22.297115      83.206602    
15.500000 85.500000 0.500000 579.844421      1.18126  27.248455      82.510737    
20.500000 85.500000 0.500000 463.066589      0.77642  32.199795      81.814871    
25.500000 85.500000 0.500000 0.000000     -2.13821  37.151136      81.119006    
30.500000 85.500000 0.500000 0.000000     -1.98181  42.102476      80.423140    
35.500000 85.500000 0.500000 1.255600     -1.58706  47.053816      79.727275    
40.500000 85.500000 0.500000 333.195496      0.38195  52.005157      79.031409    
45.500000 85.500000 0.500000 65.441101     -0.88251  56.956497      78.335544    
50.500000 85.500000 0.500000 123.779999     -0.50651  61.907838      77.639678    
55.500000 85.500000 0.500000 113.837799     -0.55704  66.859178      76.943813    
60.500000 85.500000 0.500000 66.779999     -0.85509  71.810518      76.247947    
65.500000 85.500000 0.500000 391.724487      0.60904  76.761859      75.552082    
70.500000 85.500000 0.500000 86.783302     -0.74297  81.713199      74.856216    
75.500000 85.500000 0.500000 219.607803     -0.01567  86.664539      74.160351    
80.500000 85.500000 0.500000 372.963287      0.52800  91.615880      73.464485    
85.500000 85.500000 0.500000 106.779999     -0.61660  96.567220      72.768620    
90.500000 85.500000 0.500000 27.664400     -1.08595  101.51856      72.072754    
95.500000 85.500000 0.500000 132.472198     -0.45724  106.46990      71.376889    
0.500000 90.500000 0.500000 208.494995     -0.07213  13.090300      89.549674    
5.500000 90.500000 0.500000 281.403290      0.22433  18.041640      88.853808    
10.500000 90.500000 0.500000 249.135605      0.07841  22.992980      88.157943    
15.500000 90.500000 0.500000 850.858887      1.98181  27.944321      87.462077    
20.500000 90.500000 0.500000 442.529999      0.71842  32.895661      86.766212    
25.500000 90.500000 0.500000 18.626699     -1.14430  37.847001      86.070346    
30.500000 90.500000 0.500000 0.015600     -1.68236  42.798342      85.374481    
35.500000 90.500000 0.500000 41.308899     -0.97916  47.749682      84.678615    
40.500000 90.500000 0.500000 121.901100     -0.52081  52.701022      83.982750    
45.500000 90.500000 0.500000 175.411102     -0.26956  57.652363      83.286884    
50.500000 90.500000 0.500000 204.263397     -0.09729  62.603703      82.591019    
55.500000 90.500000 0.500000 138.891098     -0.42272  67.555043      81.895153    
60.500000 90.500000 0.500000 142.233307     -0.40225  72.506384      81.199288    
65.500000 90.500000 0.500000 214.498901     -0.04702  77.457724      80.503422    
70.500000 90.500000 0.500000 39.972198     -0.98933  82.409064      79.807557    
