With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  45.034910      64.671144    
55.500000 60.500000 0.500000 99.806702     -0.65495  50.015883      65.106923    
60.500000 60.500000 0.500000 107.618896     -0.60151  54.996857      65.542702    
65.500000 60.500000 0.500000 16.951099     -1.15644  59.977830      65.978480    
70.500000 60.500000 0.500000 30.120001     -1.05265  64.958804      66.414259    
75.500000 60.500000 0.500000 27.398899     -1.09732  69.939777      66.850038    
80.500000 60.500000 0.500000 16.741100     -1.16876  74.920751      67.285816    
85.500000 60.500000 0.500000 12.490000     -1.24672  79.901724      67.721595    
90.500000 60.500000 0.500000 67.355598     -0.83716  84.882698      68.157374    
95.500000 60.500000 0.500000 552.625488      1.05265  89.863671      68.593153    
0.500000 65.500000 0.500000 62.631699     -0.90117 -5.2106038      65.294331    
5.500000 65.500000 0.500000 210.228897     -0.05957 -.22963027      65.730109    
10.500000 65.500000 0.500000 162.449997     -0.31534  4.7513432      66.165888    
15.500000 65.500000 0.500000 799.637817      1.73636  9.7323167      66.601667    
20.500000 65.500000 0.500000 1165.308838      3.02334  14.713290      67.037445    
25.500000 65.500000 0.500000 770.022217      1.60953  19.694264      67.473224    
30.500000 65.500000 0.500000 66.467796     -0.87330  24.675237      67.909003    
35.500000 65.500000 0.500000 2.067800     -1.56535  29.656211      68.344782    
40.500000 65.500000 0.500000 0.000000     -2.20435  34.637184      68.780560    
45.500000 65.500000 0.500000 9.021100     -1.41353  39.618158      69.216339    
50.500000 65.500000 0.500000 11.741100     -1.26047  44.599131      69.652118    
55.500000 65.500000 0.500000 3.016700     -1.54436  49.580105      70.087896    
60.500000 65.500000 0.500000 127.693298     -0.47120  54.561078      70.523675    
65.500000 65.500000 0.500000 262.898895      0.13514  59.542052      70.959454    
70.500000 65.500000 0.500000 72.142197     -0.80209  64.523025      71.395233    
75.500000 65.500000 0.500000 97.559998     -0.67056  69.503999      71.831011    
80.500000 65.500000 0.500000 70.834396     -0.81950  74.484972      72.266790    
85.500000 65.500000 0.500000 86.495598     -0.75125  79.465946      72.702569    
90.500000 65.500000 0.500000 529.451111      0.96909  84.446919      73.138347    
95.500000 65.500000 0.500000 570.859009      1.13232  89.427893      73.574126    
0.500000 70.500000 0.500000 43.395000     -0.93945 -5.6463825      70.275304    
5.500000 70.500000 0.500000 139.626694     -0.40905 -.66540898      70.711083    
10.500000 70.500000 0.500000 433.512207      0.69429  4.3155645      71.146862    
15.500000 70.500000 0.500000 579.325500      1.16876  9.2965380      71.582640    
20.500000 70.500000 0.500000 908.198914      2.13821  14.277511      72.018419    
25.500000 70.500000 0.500000 186.937805     -0.20509  19.258485      72.454198    
30.500000 70.500000 0.500000 0.000000     -1.76538  24.239458      72.889976    
35.500000 70.500000 0.500000 0.000000     -1.79597  29.220432      73.325755    
40.500000 70.500000 0.500000 6.222200     -1.44842  34.201405      73.761534    
45.500000 70.500000 0.500000 53.447800     -0.92014  39.182379      74.197312    
50.500000 70.500000 0.500000 167.692200     -0.29565  44.163352      74.633091    
55.500000 70.500000 0.500000 196.081100     -0.16683  49.144326      75.068870    
60.500000 70.500000 0.500000 361.397797      0.49231  54.125299      75.504649    
65.500000 70.500000 0.500000 530.489990      0.98933  59.106273      75.940427    
70.500000 70.500000 0.500000 475.320007      0.83716  64.087246      76.376206    
75.500000 70.500000 0.500000 241.837799      0.07213  69.068220      76.811985    
80.500000 70.500000 0.500000 356.615601      0.47120  74.049193      77.247763    
85.500000 70.500000 0.500000 472.474487      0.81077  79.030167      77.683542    
90.500000 70.500000 0.500000 289.886688      0.25658  84.011140      78.119321    
95.500000 70.500000 0.500000 160.438904     -0.32194  88.992114      78.555100    
0.500000 75.500000 0.500000 200.315002     -0.14147 -6.0821612      75.256278    
5.500000 75.500000 0.500000 102.375603     -0.63950 -1.1011877      75.692056    
10.500000 75.500000 0.500000 187.101105     -0.19870  3.8797858      76.127835    
15.500000 75.500000 0.500000 594.633423      1.19394  8.8607593      76.563614    
20.500000 75.500000 0.500000 637.747803      1.31801  13.841733      76.999392    
25.500000 75.500000 0.500000 0.000000     -1.82833  18.822706      77.435171    
30.500000 75.500000 0.500000 0.000000     -1.86273  23.803680      77.870950    
35.500000 75.500000 0.500000 11.032200     -1.30322  28.784653      78.306729    
40.500000 75.500000 0.500000 112.765602     -0.57174  33.765627      78.742507    
45.500000 75.500000 0.500000 400.736694      0.62419  38.746600      79.178286    
50.500000 75.500000 0.500000 443.401093      0.72655  43.727574      79.614065    
55.500000 75.500000 0.500000 471.752197      0.80209  48.708547      80.049843    
60.500000 75.500000 0.500000 344.989990      0.42272  53.689521      80.485622    
65.500000 75.500000 0.500000 282.286713      0.23720  58.670494      80.921401    
70.500000 75.500000 0.500000 269.575592      0.15414  63.651468      81.357180    
75.500000 75.500000 0.500000 344.885590      0.41588  68.632441      81.792958    
80.500000 75.500000 0.500000 475.114502      0.82830  73.613415      82.228737    
85.500000 75.500000 0.500000 544.807922      1.02048  78.594388      82.664516    
90.500000 75.500000 0.500000 596.428894      1.21991  83.575362      83.100294    
95.500000 75.500000 0.500000 200.982193     -0.12882  88.556335      83.536073    
0.500000 80.500000 0.500000 101.898300     -0.64720 -6.5179399      80.237251    
5.500000 80.500000 0.500000 99.077797     -0.66274 -1.5369664      80.673030    
10.500000 80.500000 0.500000 179.413300     -0.25658  3.4440071      81.108808    
15.500000 80.500000 0.500000 554.612183      1.07472  8.4249806      81.544587    
20.500000 80.500000 0.500000 276.581085      0.18593  13.405954      81.980366    
25.500000 80.500000 0.500000 0.000000     -2.28182  18.386928      82.416145    
30.500000 80.500000 0.500000 0.000000     -1.70874  23.367901      82.851923    
35.500000 80.500000 0.500000 0.885600     -1.60953  28.348875      83.287702    
40.500000 80.500000 0.500000 214.998901     -0.04074  33.329848      83.723481    
45.500000 80.500000 0.500000 349.211090      0.45029  38.310822      84.159259    
50.500000 80.500000 0.500000 383.953308      0.57913  43.291795      84.595038    
55.500000 80.500000 0.500000 71.201103     -0.81077  48.272769      85.030817    
60.500000 80.500000 0.500000 208.059998     -0.08470  53.253742      85.466596    
65.500000 80.500000 0.500000 325.918915      0.35512  58.234715      85.902374    
70.500000 80.500000 0.500000 655.867798      1.34849  63.215689      86.338153    
75.500000 80.500000 0.500000 230.694397      0.02193  68.196662      86.773932    
80.500000 80.500000 0.500000 250.077805      0.08470  73.177636      87.209710    
85.500000 80.500000 0.500000 294.077789      0.27606  78.158609      87.645489    
90.500000 80.500000 0.500000 180.245605     -0.25011  83.139583      88.081268    
95.500000 80.500000 0.500000 124.233398     -0.49940  88.120556      88.517047    
0.500000 85.500000 0.500000 42.384998     -0.96909 -6.9537186      85.218225    
5.500000 85.500000 0.500000 95.226700     -0.68634 -1.9727451      85.654003    
10.500000 85.500000 0.500000 294.558899      0.28258  3.0082284      86.089782    
15.500000 85.500000 0.500000 579.844421      1.18126  7.9892019      86.525561    
20.500000 85.500000 0.500000 463.066589      0.77642  12.970175      86.961339    
25.500000 85.500000 0.500000 0.000000     -2.13821  17.951149      87.397118    
30.500000 85.500000 0.500000 0.000000     -1.98181  22.932122      87.832897    
35.500000 85.500000 0.500000 1.255600     -1.58706  27.913096      88.268676    
40.500000 85.500000 0.500000 333.195496      0.38195  32.894069      88.704454    
45.500000 85.500000 0.500000 65.441101     -0.88251  37.875043      89.140233    
50.500000 85.500000 0.500000 123.779999     -0.50651  42.856016      89.576012    
55.500000 85.500000 0.500000 113.837799     -0.55704  47.836990      90.011790    
60.500000 85.500000 0.500000 66.779999     -0.85509  52.817963      90.447569    
65.500000 85.500000 0.500000 391.724487      0.60904  57.798937      90.883348    
70.500000 85.500000 0.500000 86.783302     -0.74297  62.779910      91.319127    
75.500000 85.500000 0.500000 219.607803     -0.01567  67.760884      91.754905    
80.500000 85.500000 0.500000 372.963287      0.52800  72.741857      92.190684    
85.500000 85.500000 0.500000 106.779999     -0.61660  77.722831      92.626463    
90.500000 85.500000 0.500000 27.664400     -1.08595  82.703804      93.062241    
95.500000 85.500000 0.500000 132.472198     -0.45724  87.684778      93.498020    
0.500000 90.500000 0.500000 208.494995     -0.07213 -7.3894973      90.199198    
5.500000 90.500000 0.500000 281.403290      0.22433 -2.4085238      90.634977    
10.500000 90.500000 0.500000 249.135605      0.07841  2.5724497      91.070755    
15.500000 90.500000 0.500000 850.858887      1.98181  7.5534232      91.506534    
20.500000 90.500000 0.500000 442.529999      0.71842  12.534397      91.942313    
25.500000 90.500000 0.500000 18.626699     -1.14430  17.515370      92.378092    
30.500000 90.500000 0.500000 0.015600     -1.68236  22.496344      92.813870    
35.500000 90.500000 0.500000 41.308899     -0.97916  27.477317      93.249649    
40.500000 90.500000 0.500000 121.901100     -0.52081  32.458291      93.685428    
45.500000 90.500000 0.500000 175.411102     -0.26956  37.439264      94.121206    
50.500000 90.500000 0.500000 204.263397     -0.09729  42.420238      94.556985    
55.500000 90.500000 0.500000 138.891098     -0.42272  47.401211      94.992764    
60.500000 90.500000 0.500000 142.233307     -0.40225  52.382185      95.428543    
65.500000 90.500000 0.500000 214.498901     -0.04702  57.363158      95.864321    
70.500000 90.500000 0.500000 39.972198     -0.98933  62.344132      96.300100    
75.500000 90.500000 0.500000 37.512199     -1.00999  67.325105      96.735879    
80.500000 90.500000 0.500000 237.193298      0.06585  72.306079      97.171657    
