With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  49.436438      61.372132    
55.500000 60.500000 0.500000 99.806702     -0.65495  54.435677      61.459394    
60.500000 60.500000 0.500000 107.618896     -0.60151  59.434915      61.546656    
65.500000 60.500000 0.500000 16.951099     -1.15644  64.434153      61.633918    
70.500000 60.500000 0.500000 30.120001     -1.05265  69.433392      61.721180    
75.500000 60.500000 0.500000 27.398899     -1.09732  74.432630      61.808442    
80.500000 60.500000 0.500000 16.741100     -1.16876  79.431869      61.895704    
85.500000 60.500000 0.500000 12.490000     -1.24672  84.431107      61.982966    
90.500000 60.500000 0.500000 67.355598     -0.83716  89.430346      62.070228    
95.500000 60.500000 0.500000 552.625488      1.05265  94.429584      62.157490    
0.500000 65.500000 0.500000 62.631699     -0.90117 -.64320877      65.498750    
5.500000 65.500000 0.500000 210.228897     -0.05957  4.3560297      65.586012    
10.500000 65.500000 0.500000 162.449997     -0.31534  9.3552682      65.673274    
15.500000 65.500000 0.500000 799.637817      1.73636  14.354507      65.760536    
20.500000 65.500000 0.500000 1165.308838      3.02334  19.353745      65.847798    
25.500000 65.500000 0.500000 770.022217      1.60953  24.352984      65.935060    
30.500000 65.500000 0.500000 66.467796     -0.87330  29.352222      66.022322    
35.500000 65.500000 0.500000 2.067800     -1.56535  34.351461      66.109584    
40.500000 65.500000 0.500000 0.000000     -2.20435  39.350699      66.196846    
45.500000 65.500000 0.500000 9.021100     -1.41353  44.349938      66.284109    
50.500000 65.500000 0.500000 11.741100     -1.26047  49.349176      66.371371    
55.500000 65.500000 0.500000 3.016700     -1.54436  54.348414      66.458633    
60.500000 65.500000 0.500000 127.693298     -0.47120  59.347653      66.545895    
65.500000 65.500000 0.500000 262.898895      0.13514  64.346891      66.633157    
70.500000 65.500000 0.500000 72.142197     -0.80209  69.346130      66.720419    
75.500000 65.500000 0.500000 97.559998     -0.67056  74.345368      66.807681    
80.500000 65.500000 0.500000 70.834396     -0.81950  79.344607      66.894943    
85.500000 65.500000 0.500000 86.495598     -0.75125  84.343845      66.982205    
90.500000 65.500000 0.500000 529.451111      0.96909  89.343084      67.069467    
95.500000 65.500000 0.500000 570.859009      1.13232  94.342322      67.156729    
0.500000 70.500000 0.500000 43.395000     -0.93945 -.73047080      70.497989    
5.500000 70.500000 0.500000 139.626694     -0.40905  4.2687677      70.585251    
10.500000 70.500000 0.500000 433.512207      0.69429  9.2680062      70.672513    
15.500000 70.500000 0.500000 579.325500      1.16876  14.267245      70.759775    
20.500000 70.500000 0.500000 908.198914      2.13821  19.266483      70.847037    
25.500000 70.500000 0.500000 186.937805     -0.20509  24.265722      70.934299    
30.500000 70.500000 0.500000 0.000000     -1.76538  29.264960      71.021561    
35.500000 70.500000 0.500000 0.000000     -1.79597  34.264199      71.108823    
40.500000 70.500000 0.500000 6.222200     -1.44842  39.263437      71.196085    
45.500000 70.500000 0.500000 53.447800     -0.92014  44.262675      71.283347    
50.500000 70.500000 0.500000 167.692200     -0.29565  49.261914      71.370609    
55.500000 70.500000 0.500000 196.081100     -0.16683  54.261152      71.457871    
60.500000 70.500000 0.500000 361.397797      0.49231  59.260391      71.545133    
65.500000 70.500000 0.500000 530.489990      0.98933  64.259629      71.632395    
70.500000 70.500000 0.500000 475.320007      0.83716  69.258868      71.719657    
75.500000 70.500000 0.500000 241.837799      0.07213  74.258106      71.806919    
80.500000 70.500000 0.500000 356.615601      0.47120  79.257345      71.894181    
85.500000 70.500000 0.500000 472.474487      0.81077  84.256583      71.981443    
90.500000 70.500000 0.500000 289.886688      0.25658  89.255822      72.068705    
95.500000 70.500000 0.500000 160.438904     -0.32194  94.255060      72.155967    
0.500000 75.500000 0.500000 200.315002     -0.14147 -.81773283      75.497227    
5.500000 75.500000 0.500000 102.375603     -0.63950  4.1815056      75.584489    
10.500000 75.500000 0.500000 187.101105     -0.19870  9.1807441      75.671751    
15.500000 75.500000 0.500000 594.633423      1.19394  14.179983      75.759013    
20.500000 75.500000 0.500000 637.747803      1.31801  19.179221      75.846275    
25.500000 75.500000 0.500000 0.000000     -1.82833  24.178460      75.933537    
30.500000 75.500000 0.500000 0.000000     -1.86273  29.177698      76.020799    
35.500000 75.500000 0.500000 11.032200     -1.30322  34.176937      76.108061    
40.500000 75.500000 0.500000 112.765602     -0.57174  39.176175      76.195323    
45.500000 75.500000 0.500000 400.736694      0.62419  44.175413      76.282585    
50.500000 75.500000 0.500000 443.401093      0.72655  49.174652      76.369848    
55.500000 75.500000 0.500000 471.752197      0.80209  54.173890      76.457110    
60.500000 75.500000 0.500000 344.989990      0.42272  59.173129      76.544372    
65.500000 75.500000 0.500000 282.286713      0.23720  64.172367      76.631634    
70.500000 75.500000 0.500000 269.575592      0.15414  69.171606      76.718896    
75.500000 75.500000 0.500000 344.885590      0.41588  74.170844      76.806158    
80.500000 75.500000 0.500000 475.114502      0.82830  79.170083      76.893420    
85.500000 75.500000 0.500000 544.807922      1.02048  84.169321      76.980682    
90.500000 75.500000 0.500000 596.428894      1.21991  89.168560      77.067944    
95.500000 75.500000 0.500000 200.982193     -0.12882  94.167798      77.155206    
0.500000 80.500000 0.500000 101.898300     -0.64720 -.90499486      80.496466    
5.500000 80.500000 0.500000 99.077797     -0.66274  4.0942436      80.583728    
10.500000 80.500000 0.500000 179.413300     -0.25658  9.0934821      80.670990    
15.500000 80.500000 0.500000 554.612183      1.07472  14.092721      80.758252    
20.500000 80.500000 0.500000 276.581085      0.18593  19.091959      80.845514    
25.500000 80.500000 0.500000 0.000000     -2.28182  24.091198      80.932776    
30.500000 80.500000 0.500000 0.000000     -1.70874  29.090436      81.020038    
35.500000 80.500000 0.500000 0.885600     -1.60953  34.089674      81.107300    
40.500000 80.500000 0.500000 214.998901     -0.04074  39.088913      81.194562    
45.500000 80.500000 0.500000 349.211090      0.45029  44.088151      81.281824    
50.500000 80.500000 0.500000 383.953308      0.57913  49.087390      81.369086    
55.500000 80.500000 0.500000 71.201103     -0.81077  54.086628      81.456348    
60.500000 80.500000 0.500000 208.059998     -0.08470  59.085867      81.543610    
65.500000 80.500000 0.500000 325.918915      0.35512  64.085105      81.630872    
70.500000 80.500000 0.500000 655.867798      1.34849  69.084344      81.718134    
75.500000 80.500000 0.500000 230.694397      0.02193  74.083582      81.805396    
80.500000 80.500000 0.500000 250.077805      0.08470  79.082821      81.892658    
85.500000 80.500000 0.500000 294.077789      0.27606  84.082059      81.979920    
90.500000 80.500000 0.500000 180.245605     -0.25011  89.081298      82.067182    
95.500000 80.500000 0.500000 124.233398     -0.49940  94.080536      82.154444    
0.500000 85.500000 0.500000 42.384998     -0.96909 -.99225689      85.495704    
5.500000 85.500000 0.500000 95.226700     -0.68634  4.0069816      85.582966    
10.500000 85.500000 0.500000 294.558899      0.28258  9.0062201      85.670228    
15.500000 85.500000 0.500000 579.844421      1.18126  14.005459      85.757490    
20.500000 85.500000 0.500000 463.066589      0.77642  19.004697      85.844752    
25.500000 85.500000 0.500000 0.000000     -2.13821  24.003935      85.932014    
30.500000 85.500000 0.500000 0.000000     -1.98181  29.003174      86.019276    
35.500000 85.500000 0.500000 1.255600     -1.58706  34.002412      86.106538    
40.500000 85.500000 0.500000 333.195496      0.38195  39.001651      86.193800    
45.500000 85.500000 0.500000 65.441101     -0.88251  44.000889      86.281062    
50.500000 85.500000 0.500000 123.779999     -0.50651  49.000128      86.368324    
55.500000 85.500000 0.500000 113.837799     -0.55704  53.999366      86.455586    
60.500000 85.500000 0.500000 66.779999     -0.85509  58.998605      86.542849    
65.500000 85.500000 0.500000 391.724487      0.60904  63.997843      86.630111    
70.500000 85.500000 0.500000 86.783302     -0.74297  68.997082      86.717373    
75.500000 85.500000 0.500000 219.607803     -0.01567  73.996320      86.804635    
80.500000 85.500000 0.500000 372.963287      0.52800  78.995559      86.891897    
85.500000 85.500000 0.500000 106.779999     -0.61660  83.994797      86.979159    
90.500000 85.500000 0.500000 27.664400     -1.08595  88.994036      87.066421    
95.500000 85.500000 0.500000 132.472198     -0.45724  93.993274      87.153683    
0.500000 90.500000 0.500000 208.494995     -0.07213 -1.0795189      90.494943    
5.500000 90.500000 0.500000 281.403290      0.22433  3.9197196      90.582205    
10.500000 90.500000 0.500000 249.135605      0.07841  8.9189580      90.669467    
15.500000 90.500000 0.500000 850.858887      1.98181  13.918197      90.756729    
20.500000 90.500000 0.500000 442.529999      0.71842  18.917435      90.843991    
25.500000 90.500000 0.500000 18.626699     -1.14430  23.916673      90.931253    
30.500000 90.500000 0.500000 0.015600     -1.68236  28.915912      91.018515    
35.500000 90.500000 0.500000 41.308899     -0.97916  33.915150      91.105777    
40.500000 90.500000 0.500000 121.901100     -0.52081  38.914389      91.193039    
45.500000 90.500000 0.500000 175.411102     -0.26956  43.913627      91.280301    
50.500000 90.500000 0.500000 204.263397     -0.09729  48.912866      91.367563    
55.500000 90.500000 0.500000 138.891098     -0.42272  53.912104      91.454825    
60.500000 90.500000 0.500000 142.233307     -0.40225  58.911343      91.542087    
65.500000 90.500000 0.500000 214.498901     -0.04702  63.910581      91.629349    
70.500000 90.500000 0.500000 39.972198     -0.98933  68.909820      91.716611    
75.500000 90.500000 0.500000 37.512199     -1.00999  73.909058      91.803873    
80.500000 90.500000 0.500000 237.193298      0.06585  78.908297      91.891135    
85.500000 90.500000 0.500000 30.371099     -1.03109  83.907535      91.978397    
