With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  43.899384      65.447262    
55.500000 60.500000 0.500000 99.806702     -0.65495  48.871993      65.969904    
60.500000 60.500000 0.500000 107.618896     -0.60151  53.844603      66.492547    
65.500000 60.500000 0.500000 16.951099     -1.15644  58.817212      67.015189    
70.500000 60.500000 0.500000 30.120001     -1.05265  63.789822      67.537831    
75.500000 60.500000 0.500000 27.398899     -1.09732  68.762431      68.060474    
80.500000 60.500000 0.500000 16.741100     -1.16876  73.735041      68.583116    
85.500000 60.500000 0.500000 12.490000     -1.24672  78.707650      69.105758    
90.500000 60.500000 0.500000 67.355598     -0.83716  83.680260      69.628401    
95.500000 60.500000 0.500000 552.625488      1.05265  88.652869      70.151043    
0.500000 65.500000 0.500000 62.631699     -0.90117 -6.3493533      65.193448    
5.500000 65.500000 0.500000 210.228897     -0.05957 -1.3767439      65.716091    
10.500000 65.500000 0.500000 162.449997     -0.31534  3.5958656      66.238733    
15.500000 65.500000 0.500000 799.637817      1.73636  8.5684751      66.761375    
20.500000 65.500000 0.500000 1165.308838      3.02334  13.541085      67.284018    
25.500000 65.500000 0.500000 770.022217      1.60953  18.513694      67.806660    
30.500000 65.500000 0.500000 66.467796     -0.87330  23.486304      68.329302    
35.500000 65.500000 0.500000 2.067800     -1.56535  28.458913      68.851945    
40.500000 65.500000 0.500000 0.000000     -2.20435  33.431522      69.374587    
45.500000 65.500000 0.500000 9.021100     -1.41353  38.404132      69.897229    
50.500000 65.500000 0.500000 11.741100     -1.26047  43.376741      70.419872    
55.500000 65.500000 0.500000 3.016700     -1.54436  48.349351      70.942514    
60.500000 65.500000 0.500000 127.693298     -0.47120  53.321960      71.465156    
65.500000 65.500000 0.500000 262.898895      0.13514  58.294570      71.987798    
70.500000 65.500000 0.500000 72.142197     -0.80209  63.267179      72.510441    
75.500000 65.500000 0.500000 97.559998     -0.67056  68.239789      73.033083    
80.500000 65.500000 0.500000 70.834396     -0.81950  73.212398      73.555725    
85.500000 65.500000 0.500000 86.495598     -0.75125  78.185008      74.078368    
90.500000 65.500000 0.500000 529.451111      0.96909  83.157617      74.601010    
95.500000 65.500000 0.500000 570.859009      1.13232  88.130227      75.123652    
0.500000 70.500000 0.500000 43.395000     -0.93945 -6.8719957      70.166058    
5.500000 70.500000 0.500000 139.626694     -0.40905 -1.8993862      70.688700    
10.500000 70.500000 0.500000 433.512207      0.69429  3.0732233      71.211342    
15.500000 70.500000 0.500000 579.325500      1.16876  8.0458328      71.733985    
20.500000 70.500000 0.500000 908.198914      2.13821  13.018442      72.256627    
25.500000 70.500000 0.500000 186.937805     -0.20509  17.991052      72.779269    
30.500000 70.500000 0.500000 0.000000     -1.76538  22.963661      73.301912    
35.500000 70.500000 0.500000 0.000000     -1.79597  27.936271      73.824554    
40.500000 70.500000 0.500000 6.222200     -1.44842  32.908880      74.347196    
45.500000 70.500000 0.500000 53.447800     -0.92014  37.881490      74.869839    
50.500000 70.500000 0.500000 167.692200     -0.29565  42.854099      75.392481    
55.500000 70.500000 0.500000 196.081100     -0.16683  47.826709      75.915123    
60.500000 70.500000 0.500000 361.397797      0.49231  52.799318      76.437766    
65.500000 70.500000 0.500000 530.489990      0.98933  57.771928      76.960408    
70.500000 70.500000 0.500000 475.320007      0.83716  62.744537      77.483050    
75.500000 70.500000 0.500000 241.837799      0.07213  67.717147      78.005693    
80.500000 70.500000 0.500000 356.615601      0.47120  72.689756      78.528335    
85.500000 70.500000 0.500000 472.474487      0.81077  77.662365      79.050977    
90.500000 70.500000 0.500000 289.886688      0.25658  82.634975      79.573619    
95.500000 70.500000 0.500000 160.438904     -0.32194  87.607584      80.096262    
0.500000 75.500000 0.500000 200.315002     -0.14147 -7.3946380      75.138667    
5.500000 75.500000 0.500000 102.375603     -0.63950 -2.4220285      75.661310    
10.500000 75.500000 0.500000 187.101105     -0.19870  2.5505810      76.183952    
15.500000 75.500000 0.500000 594.633423      1.19394  7.5231905      76.706594    
20.500000 75.500000 0.500000 637.747803      1.31801  12.495800      77.229237    
25.500000 75.500000 0.500000 0.000000     -1.82833  17.468409      77.751879    
30.500000 75.500000 0.500000 0.000000     -1.86273  22.441019      78.274521    
35.500000 75.500000 0.500000 11.032200     -1.30322  27.413628      78.797164    
40.500000 75.500000 0.500000 112.765602     -0.57174  32.386238      79.319806    
45.500000 75.500000 0.500000 400.736694      0.62419  37.358847      79.842448    
50.500000 75.500000 0.500000 443.401093      0.72655  42.331457      80.365090    
55.500000 75.500000 0.500000 471.752197      0.80209  47.304066      80.887733    
60.500000 75.500000 0.500000 344.989990      0.42272  52.276676      81.410375    
65.500000 75.500000 0.500000 282.286713      0.23720  57.249285      81.933017    
70.500000 75.500000 0.500000 269.575592      0.15414  62.221895      82.455660    
75.500000 75.500000 0.500000 344.885590      0.41588  67.194504      82.978302    
80.500000 75.500000 0.500000 475.114502      0.82830  72.167114      83.500944    
85.500000 75.500000 0.500000 544.807922      1.02048  77.139723      84.023587    
90.500000 75.500000 0.500000 596.428894      1.21991  82.112333      84.546229    
95.500000 75.500000 0.500000 200.982193     -0.12882  87.084942      85.068871    
0.500000 80.500000 0.500000 101.898300     -0.64720 -7.9172803      80.111277    
5.500000 80.500000 0.500000 99.077797     -0.66274 -2.9446708      80.633919    
10.500000 80.500000 0.500000 179.413300     -0.25658  2.0279387      81.156561    
15.500000 80.500000 0.500000 554.612183      1.07472  7.0005482      81.679204    
20.500000 80.500000 0.500000 276.581085      0.18593  11.973158      82.201846    
25.500000 80.500000 0.500000 0.000000     -2.28182  16.945767      82.724488    
30.500000 80.500000 0.500000 0.000000     -1.70874  21.918377      83.247131    
35.500000 80.500000 0.500000 0.885600     -1.60953  26.890986      83.769773    
40.500000 80.500000 0.500000 214.998901     -0.04074  31.863596      84.292415    
45.500000 80.500000 0.500000 349.211090      0.45029  36.836205      84.815058    
50.500000 80.500000 0.500000 383.953308      0.57913  41.808814      85.337700    
55.500000 80.500000 0.500000 71.201103     -0.81077  46.781424      85.860342    
60.500000 80.500000 0.500000 208.059998     -0.08470  51.754033      86.382985    
65.500000 80.500000 0.500000 325.918915      0.35512  56.726643      86.905627    
70.500000 80.500000 0.500000 655.867798      1.34849  61.699252      87.428269    
75.500000 80.500000 0.500000 230.694397      0.02193  66.671862      87.950911    
80.500000 80.500000 0.500000 250.077805      0.08470  71.644471      88.473554    
85.500000 80.500000 0.500000 294.077789      0.27606  76.617081      88.996196    
90.500000 80.500000 0.500000 180.245605     -0.25011  81.589690      89.518838    
95.500000 80.500000 0.500000 124.233398     -0.49940  86.562300      90.041481    
0.500000 85.500000 0.500000 42.384998     -0.96909 -8.4399226      85.083886    
5.500000 85.500000 0.500000 95.226700     -0.68634 -3.4673131      85.606529    
10.500000 85.500000 0.500000 294.558899      0.28258  1.5052964      86.129171    
15.500000 85.500000 0.500000 579.844421      1.18126  6.4779058      86.651813    
20.500000 85.500000 0.500000 463.066589      0.77642  11.450515      87.174456    
25.500000 85.500000 0.500000 0.000000     -2.13821  16.423125      87.697098    
30.500000 85.500000 0.500000 0.000000     -1.98181  21.395734      88.219740    
35.500000 85.500000 0.500000 1.255600     -1.58706  26.368344      88.742382    
40.500000 85.500000 0.500000 333.195496      0.38195  31.340953      89.265025    
45.500000 85.500000 0.500000 65.441101     -0.88251  36.313563      89.787667    
50.500000 85.500000 0.500000 123.779999     -0.50651  41.286172      90.310309    
55.500000 85.500000 0.500000 113.837799     -0.55704  46.258782      90.832952    
60.500000 85.500000 0.500000 66.779999     -0.85509  51.231391      91.355594    
65.500000 85.500000 0.500000 391.724487      0.60904  56.204001      91.878236    
70.500000 85.500000 0.500000 86.783302     -0.74297  61.176610      92.400879    
75.500000 85.500000 0.500000 219.607803     -0.01567  66.149220      92.923521    
80.500000 85.500000 0.500000 372.963287      0.52800  71.121829      93.446163    
85.500000 85.500000 0.500000 106.779999     -0.61660  76.094439      93.968806    
90.500000 85.500000 0.500000 27.664400     -1.08595  81.067048      94.491448    
95.500000 85.500000 0.500000 132.472198     -0.45724  86.039657      95.014090    
0.500000 90.500000 0.500000 208.494995     -0.07213 -8.9625649      90.056496    
5.500000 90.500000 0.500000 281.403290      0.22433 -3.9899554      90.579138    
10.500000 90.500000 0.500000 249.135605      0.07841 0.98265405      91.101780    
15.500000 90.500000 0.500000 850.858887      1.98181  5.9552635      91.624423    
20.500000 90.500000 0.500000 442.529999      0.71842  10.927873      92.147065    
25.500000 90.500000 0.500000 18.626699     -1.14430  15.900482      92.669707    
30.500000 90.500000 0.500000 0.015600     -1.68236  20.873092      93.192350    
35.500000 90.500000 0.500000 41.308899     -0.97916  25.845701      93.714992    
40.500000 90.500000 0.500000 121.901100     -0.52081  30.818311      94.237634    
45.500000 90.500000 0.500000 175.411102     -0.26956  35.790920      94.760277    
50.500000 90.500000 0.500000 204.263397     -0.09729  40.763530      95.282919    
55.500000 90.500000 0.500000 138.891098     -0.42272  45.736139      95.805561    
60.500000 90.500000 0.500000 142.233307     -0.40225  50.708749      96.328204    
65.500000 90.500000 0.500000 214.498901     -0.04702  55.681358      96.850846    
70.500000 90.500000 0.500000 39.972198     -0.98933  60.653968      97.373488    
75.500000 90.500000 0.500000 37.512199     -1.00999  65.626577      97.896130    
80.500000 90.500000 0.500000 237.193298      0.06585  70.599187      98.418773    
