With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  41.588565      66.939460    
55.500000 60.500000 0.500000 99.806702     -0.65495  46.539905      67.635325    
60.500000 60.500000 0.500000 107.618896     -0.60151  51.491246      68.331191    
65.500000 60.500000 0.500000 16.951099     -1.15644  56.442586      69.027056    
70.500000 60.500000 0.500000 30.120001     -1.05265  61.393926      69.722922    
75.500000 60.500000 0.500000 27.398899     -1.09732  66.345267      70.418787    
80.500000 60.500000 0.500000 16.741100     -1.16876  71.296607      71.114653    
85.500000 60.500000 0.500000 12.490000     -1.24672  76.247947      71.810518    
90.500000 60.500000 0.500000 67.355598     -0.83716  81.199288      72.506384    
95.500000 60.500000 0.500000 552.625488      1.05265  86.150628      73.202249    
0.500000 65.500000 0.500000 62.631699     -0.90117 -8.6207040      64.932145    
5.500000 65.500000 0.500000 210.228897     -0.05957 -3.6693637      65.628011    
10.500000 65.500000 0.500000 162.449997     -0.31534  1.2819767      66.323876    
15.500000 65.500000 0.500000 799.637817      1.73636  6.2333170      67.019742    
20.500000 65.500000 0.500000 1165.308838      3.02334  11.184657      67.715607    
25.500000 65.500000 0.500000 770.022217      1.60953  16.135998      68.411473    
30.500000 65.500000 0.500000 66.467796     -0.87330  21.087338      69.107338    
35.500000 65.500000 0.500000 2.067800     -1.56535  26.038678      69.803204    
40.500000 65.500000 0.500000 0.000000     -2.20435  30.990019      70.499069    
45.500000 65.500000 0.500000 9.021100     -1.41353  35.941359      71.194935    
50.500000 65.500000 0.500000 11.741100     -1.26047  40.892699      71.890800    
55.500000 65.500000 0.500000 3.016700     -1.54436  45.844040      72.586666    
60.500000 65.500000 0.500000 127.693298     -0.47120  50.795380      73.282531    
65.500000 65.500000 0.500000 262.898895      0.13514  55.746720      73.978397    
70.500000 65.500000 0.500000 72.142197     -0.80209  60.698061      74.674262    
75.500000 65.500000 0.500000 97.559998     -0.67056  65.649401      75.370128    
80.500000 65.500000 0.500000 70.834396     -0.81950  70.600742      76.065993    
85.500000 65.500000 0.500000 86.495598     -0.75125  75.552082      76.761859    
90.500000 65.500000 0.500000 529.451111      0.96909  80.503422      77.457724    
95.500000 65.500000 0.500000 570.859009      1.13232  85.454763      78.153590    
0.500000 70.500000 0.500000 43.395000     -0.93945 -9.3165695      69.883485    
5.500000 70.500000 0.500000 139.626694     -0.40905 -4.3652292      70.579351    
10.500000 70.500000 0.500000 433.512207      0.69429 0.58611118      71.275216    
15.500000 70.500000 0.500000 579.325500      1.16876  5.5374515      71.971082    
20.500000 70.500000 0.500000 908.198914      2.13821  10.488792      72.666947    
25.500000 70.500000 0.500000 186.937805     -0.20509  15.440132      73.362813    
30.500000 70.500000 0.500000 0.000000     -1.76538  20.391473      74.058678    
35.500000 70.500000 0.500000 0.000000     -1.79597  25.342813      74.754544    
40.500000 70.500000 0.500000 6.222200     -1.44842  30.294153      75.450409    
45.500000 70.500000 0.500000 53.447800     -0.92014  35.245494      76.146275    
50.500000 70.500000 0.500000 167.692200     -0.29565  40.196834      76.842140    
55.500000 70.500000 0.500000 196.081100     -0.16683  45.148174      77.538006    
60.500000 70.500000 0.500000 361.397797      0.49231  50.099515      78.233871    
65.500000 70.500000 0.500000 530.489990      0.98933  55.050855      78.929737    
70.500000 70.500000 0.500000 475.320007      0.83716  60.002195      79.625602    
75.500000 70.500000 0.500000 241.837799      0.07213  64.953536      80.321468    
80.500000 70.500000 0.500000 356.615601      0.47120  69.904876      81.017333    
85.500000 70.500000 0.500000 472.474487      0.81077  74.856216      81.713199    
90.500000 70.500000 0.500000 289.886688      0.25658  79.807557      82.409064    
95.500000 70.500000 0.500000 160.438904     -0.32194  84.758897      83.104930    
0.500000 75.500000 0.500000 200.315002     -0.14147 -10.012435      74.834826    
5.500000 75.500000 0.500000 102.375603     -0.63950 -5.0610947      75.530691    
10.500000 75.500000 0.500000 187.101105     -0.19870 -.10975432      76.226557    
15.500000 75.500000 0.500000 594.633423      1.19394  4.8415860      76.922422    
20.500000 75.500000 0.500000 637.747803      1.31801  9.7929264      77.618288    
25.500000 75.500000 0.500000 0.000000     -1.82833  14.744267      78.314153    
30.500000 75.500000 0.500000 0.000000     -1.86273  19.695607      79.010019    
35.500000 75.500000 0.500000 11.032200     -1.30322  24.646947      79.705884    
40.500000 75.500000 0.500000 112.765602     -0.57174  29.598288      80.401750    
45.500000 75.500000 0.500000 400.736694      0.62419  34.549628      81.097615    
50.500000 75.500000 0.500000 443.401093      0.72655  39.500968      81.793481    
55.500000 75.500000 0.500000 471.752197      0.80209  44.452309      82.489346    
60.500000 75.500000 0.500000 344.989990      0.42272  49.403649      83.185212    
65.500000 75.500000 0.500000 282.286713      0.23720  54.354989      83.881077    
70.500000 75.500000 0.500000 269.575592      0.15414  59.306330      84.576943    
75.500000 75.500000 0.500000 344.885590      0.41588  64.257670      85.272808    
80.500000 75.500000 0.500000 475.114502      0.82830  69.209011      85.968674    
85.500000 75.500000 0.500000 544.807922      1.02048  74.160351      86.664539    
90.500000 75.500000 0.500000 596.428894      1.21991  79.111691      87.360405    
95.500000 75.500000 0.500000 200.982193     -0.12882  84.063032      88.056270    
0.500000 80.500000 0.500000 101.898300     -0.64720 -10.708301      79.786166    
5.500000 80.500000 0.500000 99.077797     -0.66274 -5.7569602      80.482032    
10.500000 80.500000 0.500000 179.413300     -0.25658 -.80561982      81.177897    
15.500000 80.500000 0.500000 554.612183      1.07472  4.1457205      81.873763    
20.500000 80.500000 0.500000 276.581085      0.18593  9.0970609      82.569628    
25.500000 80.500000 0.500000 0.000000     -2.28182  14.048401      83.265494    
30.500000 80.500000 0.500000 0.000000     -1.70874  18.999742      83.961359    
35.500000 80.500000 0.500000 0.885600     -1.60953  23.951082      84.657225    
40.500000 80.500000 0.500000 214.998901     -0.04074  28.902422      85.353090    
45.500000 80.500000 0.500000 349.211090      0.45029  33.853763      86.048956    
50.500000 80.500000 0.500000 383.953308      0.57913  38.805103      86.744821    
55.500000 80.500000 0.500000 71.201103     -0.81077  43.756443      87.440687    
60.500000 80.500000 0.500000 208.059998     -0.08470  48.707784      88.136552    
65.500000 80.500000 0.500000 325.918915      0.35512  53.659124      88.832418    
70.500000 80.500000 0.500000 655.867798      1.34849  58.610464      89.528283    
75.500000 80.500000 0.500000 230.694397      0.02193  63.561805      90.224149    
80.500000 80.500000 0.500000 250.077805      0.08470  68.513145      90.920014    
85.500000 80.500000 0.500000 294.077789      0.27606  73.464485      91.615880    
90.500000 80.500000 0.500000 180.245605     -0.25011  78.415826      92.311745    
95.500000 80.500000 0.500000 124.233398     -0.49940  83.367166      93.007611    
0.500000 85.500000 0.500000 42.384998     -0.96909 -11.404166      84.737506    
5.500000 85.500000 0.500000 95.226700     -0.68634 -6.4528257      85.433372    
10.500000 85.500000 0.500000 294.558899      0.28258 -1.5014853      86.129237    
15.500000 85.500000 0.500000 579.844421      1.18126  3.4498550      86.825103    
20.500000 85.500000 0.500000 463.066589      0.77642  8.4011954      87.520968    
25.500000 85.500000 0.500000 0.000000     -2.13821  13.352536      88.216834    
30.500000 85.500000 0.500000 0.000000     -1.98181  18.303876      88.912699    
35.500000 85.500000 0.500000 1.255600     -1.58706  23.255216      89.608565    
40.500000 85.500000 0.500000 333.195496      0.38195  28.206557      90.304430    
45.500000 85.500000 0.500000 65.441101     -0.88251  33.157897      91.000296    
50.500000 85.500000 0.500000 123.779999     -0.50651  38.109237      91.696161    
55.500000 85.500000 0.500000 113.837799     -0.55704  43.060578      92.392027    
60.500000 85.500000 0.500000 66.779999     -0.85509  48.011918      93.087892    
65.500000 85.500000 0.500000 391.724487      0.60904  52.963258      93.783758    
70.500000 85.500000 0.500000 86.783302     -0.74297  57.914599      94.479623    
75.500000 85.500000 0.500000 219.607803     -0.01567  62.865939      95.175489    
80.500000 85.500000 0.500000 372.963287      0.52800  67.817280      95.871354    
85.500000 85.500000 0.500000 106.779999     -0.61660  72.768620      96.567220    
90.500000 85.500000 0.500000 27.664400     -1.08595  77.719960      97.263085    
95.500000 85.500000 0.500000 132.472198     -0.45724  82.671301      97.958951    
0.500000 90.500000 0.500000 208.494995     -0.07213 -12.100032      89.688847    
5.500000 90.500000 0.500000 281.403290      0.22433 -7.1486912      90.384712    
10.500000 90.500000 0.500000 249.135605      0.07841 -2.1973508      91.080578    
15.500000 90.500000 0.500000 850.858887      1.98181  2.7539895      91.776443    
20.500000 90.500000 0.500000 442.529999      0.71842  7.7053299      92.472309    
25.500000 90.500000 0.500000 18.626699     -1.14430  12.656670      93.168174    
30.500000 90.500000 0.500000 0.015600     -1.68236  17.608011      93.864040    
35.500000 90.500000 0.500000 41.308899     -0.97916  22.559351      94.559905    
40.500000 90.500000 0.500000 121.901100     -0.52081  27.510691      95.255771    
45.500000 90.500000 0.500000 175.411102     -0.26956  32.462032      95.951636    
50.500000 90.500000 0.500000 204.263397     -0.09729  37.413372      96.647502    
55.500000 90.500000 0.500000 138.891098     -0.42272  42.364712      97.343367    
60.500000 90.500000 0.500000 142.233307     -0.40225  47.316053      98.039233    
65.500000 90.500000 0.500000 214.498901     -0.04702  52.267393      98.735098    
70.500000 90.500000 0.500000 39.972198     -0.98933  57.218733      99.430964    
75.500000 90.500000 0.500000 37.512199     -1.00999  62.170074      100.12683    
80.500000 90.500000 0.500000 237.193298      0.06585  67.121414      100.82269    
