With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  40.413976      67.655085    
55.500000 60.500000 0.500000 99.806702     -0.65495  45.352418      68.437257    
60.500000 60.500000 0.500000 107.618896     -0.60151  50.290860      69.219430    
65.500000 60.500000 0.500000 16.951099     -1.15644  55.229301      70.001602    
70.500000 60.500000 0.500000 30.120001     -1.05265  60.167743      70.783774    
75.500000 60.500000 0.500000 27.398899     -1.09732  65.106185      71.565947    
80.500000 60.500000 0.500000 16.741100     -1.16876  70.044626      72.348119    
85.500000 60.500000 0.500000 12.490000     -1.24672  74.983068      73.130291    
90.500000 60.500000 0.500000 67.355598     -0.83716  79.921510      73.912464    
95.500000 60.500000 0.500000 552.625488      1.05265  84.859951      74.694636    
0.500000 65.500000 0.500000 62.631699     -0.90117 -9.7526132      64.771804    
5.500000 65.500000 0.500000 210.228897     -0.05957 -4.8141715      65.553976    
10.500000 65.500000 0.500000 162.449997     -0.31534 0.12427020      66.336148    
15.500000 65.500000 0.500000 799.637817      1.73636  5.0627119      67.118321    
20.500000 65.500000 0.500000 1165.308838      3.02334  10.001154      67.900493    
25.500000 65.500000 0.500000 770.022217      1.60953  14.939595      68.682665    
30.500000 65.500000 0.500000 66.467796     -0.87330  19.878037      69.464837    
35.500000 65.500000 0.500000 2.067800     -1.56535  24.816479      70.247010    
40.500000 65.500000 0.500000 0.000000     -2.20435  29.754920      71.029182    
45.500000 65.500000 0.500000 9.021100     -1.41353  34.693362      71.811354    
50.500000 65.500000 0.500000 11.741100     -1.26047  39.631804      72.593527    
55.500000 65.500000 0.500000 3.016700     -1.54436  44.570246      73.375699    
60.500000 65.500000 0.500000 127.693298     -0.47120  49.508687      74.157871    
65.500000 65.500000 0.500000 262.898895      0.13514  54.447129      74.940044    
70.500000 65.500000 0.500000 72.142197     -0.80209  59.385571      75.722216    
75.500000 65.500000 0.500000 97.559998     -0.67056  64.324012      76.504388    
80.500000 65.500000 0.500000 70.834396     -0.81950  69.262454      77.286561    
85.500000 65.500000 0.500000 86.495598     -0.75125  74.200896      78.068733    
90.500000 65.500000 0.500000 529.451111      0.96909  79.139337      78.850905    
95.500000 65.500000 0.500000 570.859009      1.13232  84.077779      79.633078    
0.500000 70.500000 0.500000 43.395000     -0.93945 -10.534786      69.710245    
5.500000 70.500000 0.500000 139.626694     -0.40905 -5.5963438      70.492418    
10.500000 70.500000 0.500000 433.512207      0.69429 -.65790212      71.274590    
15.500000 70.500000 0.500000 579.325500      1.16876  4.2805396      72.056762    
20.500000 70.500000 0.500000 908.198914      2.13821  9.2189813      72.838935    
25.500000 70.500000 0.500000 186.937805     -0.20509  14.157423      73.621107    
30.500000 70.500000 0.500000 0.000000     -1.76538  19.095865      74.403279    
35.500000 70.500000 0.500000 0.000000     -1.79597  24.034306      75.185451    
40.500000 70.500000 0.500000 6.222200     -1.44842  28.972748      75.967624    
45.500000 70.500000 0.500000 53.447800     -0.92014  33.911190      76.749796    
50.500000 70.500000 0.500000 167.692200     -0.29565  38.849632      77.531968    
55.500000 70.500000 0.500000 196.081100     -0.16683  43.788073      78.314141    
60.500000 70.500000 0.500000 361.397797      0.49231  48.726515      79.096313    
65.500000 70.500000 0.500000 530.489990      0.98933  53.664957      79.878485    
70.500000 70.500000 0.500000 475.320007      0.83716  58.603398      80.660658    
75.500000 70.500000 0.500000 241.837799      0.07213  63.541840      81.442830    
80.500000 70.500000 0.500000 356.615601      0.47120  68.480282      82.225002    
85.500000 70.500000 0.500000 472.474487      0.81077  73.418723      83.007175    
90.500000 70.500000 0.500000 289.886688      0.25658  78.357165      83.789347    
95.500000 70.500000 0.500000 160.438904     -0.32194  83.295607      84.571519    
0.500000 75.500000 0.500000 200.315002     -0.14147 -11.316958      74.648687    
5.500000 75.500000 0.500000 102.375603     -0.63950 -6.3785161      75.430859    
10.500000 75.500000 0.500000 187.101105     -0.19870 -1.4400744      76.213032    
15.500000 75.500000 0.500000 594.633423      1.19394  3.4983673      76.995204    
20.500000 75.500000 0.500000 637.747803      1.31801  8.4368090      77.777376    
25.500000 75.500000 0.500000 0.000000     -1.82833  13.375251      78.559549    
30.500000 75.500000 0.500000 0.000000     -1.86273  18.313692      79.341721    
35.500000 75.500000 0.500000 11.032200     -1.30322  23.252134      80.123893    
40.500000 75.500000 0.500000 112.765602     -0.57174  28.190576      80.906066    
45.500000 75.500000 0.500000 400.736694      0.62419  33.129017      81.688238    
50.500000 75.500000 0.500000 443.401093      0.72655  38.067459      82.470410    
55.500000 75.500000 0.500000 471.752197      0.80209  43.005901      83.252582    
60.500000 75.500000 0.500000 344.989990      0.42272  47.944343      84.034755    
65.500000 75.500000 0.500000 282.286713      0.23720  52.882784      84.816927    
70.500000 75.500000 0.500000 269.575592      0.15414  57.821226      85.599099    
75.500000 75.500000 0.500000 344.885590      0.41588  62.759668      86.381272    
80.500000 75.500000 0.500000 475.114502      0.82830  67.698109      87.163444    
85.500000 75.500000 0.500000 544.807922      1.02048  72.636551      87.945616    
90.500000 75.500000 0.500000 596.428894      1.21991  77.574993      88.727789    
95.500000 75.500000 0.500000 200.982193     -0.12882  82.513435      89.509961    
0.500000 80.500000 0.500000 101.898300     -0.64720 -12.099130      79.587129    
5.500000 80.500000 0.500000 99.077797     -0.66274 -7.1606885      80.369301    
10.500000 80.500000 0.500000 179.413300     -0.25658 -2.2222468      81.151473    
15.500000 80.500000 0.500000 554.612183      1.07472  2.7161949      81.933646    
20.500000 80.500000 0.500000 276.581085      0.18593  7.6546366      82.715818    
25.500000 80.500000 0.500000 0.000000     -2.28182  12.593078      83.497990    
30.500000 80.500000 0.500000 0.000000     -1.70874  17.531520      84.280163    
35.500000 80.500000 0.500000 0.885600     -1.60953  22.469962      85.062335    
40.500000 80.500000 0.500000 214.998901     -0.04074  27.408403      85.844507    
45.500000 80.500000 0.500000 349.211090      0.45029  32.346845      86.626680    
50.500000 80.500000 0.500000 383.953308      0.57913  37.285287      87.408852    
55.500000 80.500000 0.500000 71.201103     -0.81077  42.223729      88.191024    
60.500000 80.500000 0.500000 208.059998     -0.08470  47.162170      88.973196    
65.500000 80.500000 0.500000 325.918915      0.35512  52.100612      89.755369    
70.500000 80.500000 0.500000 655.867798      1.34849  57.039054      90.537541    
75.500000 80.500000 0.500000 230.694397      0.02193  61.977495      91.319713    
80.500000 80.500000 0.500000 250.077805      0.08470  66.915937      92.101886    
85.500000 80.500000 0.500000 294.077789      0.27606  71.854379      92.884058    
90.500000 80.500000 0.500000 180.245605     -0.25011  76.792821      93.666230    
95.500000 80.500000 0.500000 124.233398     -0.49940  81.731262      94.448403    
0.500000 85.500000 0.500000 42.384998     -0.96909 -12.881302      84.525570    
5.500000 85.500000 0.500000 95.226700     -0.68634 -7.9428608      85.307743    
10.500000 85.500000 0.500000 294.558899      0.28258 -3.0044191      86.089915    
15.500000 85.500000 0.500000 579.844421      1.18126  1.9340226      86.872087    
20.500000 85.500000 0.500000 463.066589      0.77642  6.8724643      87.654260    
25.500000 85.500000 0.500000 0.000000     -2.13821  11.810906      88.436432    
30.500000 85.500000 0.500000 0.000000     -1.98181  16.749348      89.218604    
35.500000 85.500000 0.500000 1.255600     -1.58706  21.687789      90.000777    
40.500000 85.500000 0.500000 333.195496      0.38195  26.626231      90.782949    
45.500000 85.500000 0.500000 65.441101     -0.88251  31.564673      91.565121    
50.500000 85.500000 0.500000 123.779999     -0.50651  36.503115      92.347294    
55.500000 85.500000 0.500000 113.837799     -0.55704  41.441556      93.129466    
60.500000 85.500000 0.500000 66.779999     -0.85509  46.379998      93.911638    
65.500000 85.500000 0.500000 391.724487      0.60904  51.318440      94.693811    
70.500000 85.500000 0.500000 86.783302     -0.74297  56.256881      95.475983    
75.500000 85.500000 0.500000 219.607803     -0.01567  61.195323      96.258155    
80.500000 85.500000 0.500000 372.963287      0.52800  66.133765      97.040327    
85.500000 85.500000 0.500000 106.779999     -0.61660  71.072206      97.822500    
90.500000 85.500000 0.500000 27.664400     -1.08595  76.010648      98.604672    
95.500000 85.500000 0.500000 132.472198     -0.45724  80.949090      99.386844    
0.500000 90.500000 0.500000 208.494995     -0.07213 -13.663475      89.464012    
5.500000 90.500000 0.500000 281.403290      0.22433 -8.7250331      90.246184    
10.500000 90.500000 0.500000 249.135605      0.07841 -3.7865914      91.028357    
15.500000 90.500000 0.500000 850.858887      1.98181  1.1518503      91.810529    
20.500000 90.500000 0.500000 442.529999      0.71842  6.0902920      92.592701    
25.500000 90.500000 0.500000 18.626699     -1.14430  11.028734      93.374874    
30.500000 90.500000 0.500000 0.015600     -1.68236  15.967175      94.157046    
35.500000 90.500000 0.500000 41.308899     -0.97916  20.905617      94.939218    
40.500000 90.500000 0.500000 121.901100     -0.52081  25.844059      95.721391    
45.500000 90.500000 0.500000 175.411102     -0.26956  30.782501      96.503563    
50.500000 90.500000 0.500000 204.263397     -0.09729  35.720942      97.285735    
55.500000 90.500000 0.500000 138.891098     -0.42272  40.659384      98.067908    
60.500000 90.500000 0.500000 142.233307     -0.40225  45.597826      98.850080    
65.500000 90.500000 0.500000 214.498901     -0.04702  50.536267      99.632252    
70.500000 90.500000 0.500000 39.972198     -0.98933  55.474709      100.41442    
75.500000 90.500000 0.500000 37.512199     -1.00999  60.413151      101.19660    
80.500000 90.500000 0.500000 237.193298      0.06585  65.351592      101.97877    
