With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  48.357817      62.225570    
55.500000 60.500000 0.500000 99.806702     -0.65495  53.354771      62.400067    
60.500000 60.500000 0.500000 107.618896     -0.60151  58.351726      62.574565    
65.500000 60.500000 0.500000 16.951099     -1.15644  63.348680      62.749062    
70.500000 60.500000 0.500000 30.120001     -1.05265  68.345634      62.923560    
75.500000 60.500000 0.500000 27.398899     -1.09732  73.342588      63.098057    
80.500000 60.500000 0.500000 16.741100     -1.16876  78.339542      63.272554    
85.500000 60.500000 0.500000 12.490000     -1.24672  83.336496      63.447052    
90.500000 60.500000 0.500000 67.355598     -0.83716  88.333450      63.621549    
95.500000 60.500000 0.500000 552.625488      1.05265  93.330404      63.796047    
0.500000 65.500000 0.500000 62.631699     -0.90117 -1.7862216      65.477549    
5.500000 65.500000 0.500000 210.228897     -0.05957  3.2107325      65.652046    
10.500000 65.500000 0.500000 162.449997     -0.31534  8.2076867      65.826544    
15.500000 65.500000 0.500000 799.637817      1.73636  13.204641      66.001041    
20.500000 65.500000 0.500000 1165.308838      3.02334  18.201595      66.175539    
25.500000 65.500000 0.500000 770.022217      1.60953  23.198549      66.350036    
30.500000 65.500000 0.500000 66.467796     -0.87330  28.195503      66.524534    
35.500000 65.500000 0.500000 2.067800     -1.56535  33.192457      66.699031    
40.500000 65.500000 0.500000 0.000000     -2.20435  38.189411      66.873529    
45.500000 65.500000 0.500000 9.021100     -1.41353  43.186366      67.048026    
50.500000 65.500000 0.500000 11.741100     -1.26047  48.183320      67.222524    
55.500000 65.500000 0.500000 3.016700     -1.54436  53.180274      67.397021    
60.500000 65.500000 0.500000 127.693298     -0.47120  58.177228      67.571519    
65.500000 65.500000 0.500000 262.898895      0.13514  63.174182      67.746016    
70.500000 65.500000 0.500000 72.142197     -0.80209  68.171136      67.920514    
75.500000 65.500000 0.500000 97.559998     -0.67056  73.168090      68.095011    
80.500000 65.500000 0.500000 70.834396     -0.81950  78.165045      68.269509    
85.500000 65.500000 0.500000 86.495598     -0.75125  83.161999      68.444006    
90.500000 65.500000 0.500000 529.451111      0.96909  88.158953      68.618504    
95.500000 65.500000 0.500000 570.859009      1.13232  93.155907      68.793001    
0.500000 70.500000 0.500000 43.395000     -0.93945 -1.9607191      70.474503    
5.500000 70.500000 0.500000 139.626694     -0.40905  3.0362351      70.649001    
10.500000 70.500000 0.500000 433.512207      0.69429  8.0331892      70.823498    
15.500000 70.500000 0.500000 579.325500      1.16876  13.030143      70.997996    
20.500000 70.500000 0.500000 908.198914      2.13821  18.027097      71.172493    
25.500000 70.500000 0.500000 186.937805     -0.20509  23.024052      71.346990    
30.500000 70.500000 0.500000 0.000000     -1.76538  28.021006      71.521488    
35.500000 70.500000 0.500000 0.000000     -1.79597  33.017960      71.695985    
40.500000 70.500000 0.500000 6.222200     -1.44842  38.014914      71.870483    
45.500000 70.500000 0.500000 53.447800     -0.92014  43.011868      72.044980    
50.500000 70.500000 0.500000 167.692200     -0.29565  48.008822      72.219478    
55.500000 70.500000 0.500000 196.081100     -0.16683  53.005776      72.393975    
60.500000 70.500000 0.500000 361.397797      0.49231  58.002731      72.568473    
65.500000 70.500000 0.500000 530.489990      0.98933  62.999685      72.742970    
70.500000 70.500000 0.500000 475.320007      0.83716  67.996639      72.917468    
75.500000 70.500000 0.500000 241.837799      0.07213  72.993593      73.091965    
80.500000 70.500000 0.500000 356.615601      0.47120  77.990547      73.266463    
85.500000 70.500000 0.500000 472.474487      0.81077  82.987501      73.440960    
90.500000 70.500000 0.500000 289.886688      0.25658  87.984455      73.615458    
95.500000 70.500000 0.500000 160.438904     -0.32194  92.981409      73.789955    
0.500000 75.500000 0.500000 200.315002     -0.14147 -2.1352166      75.471457    
5.500000 75.500000 0.500000 102.375603     -0.63950  2.8617376      75.645955    
10.500000 75.500000 0.500000 187.101105     -0.19870  7.8586917      75.820452    
15.500000 75.500000 0.500000 594.633423      1.19394  12.855646      75.994950    
20.500000 75.500000 0.500000 637.747803      1.31801  17.852600      76.169447    
25.500000 75.500000 0.500000 0.000000     -1.82833  22.849554      76.343945    
30.500000 75.500000 0.500000 0.000000     -1.86273  27.846508      76.518442    
35.500000 75.500000 0.500000 11.032200     -1.30322  32.843462      76.692940    
40.500000 75.500000 0.500000 112.765602     -0.57174  37.840417      76.867437    
45.500000 75.500000 0.500000 400.736694      0.62419  42.837371      77.041935    
50.500000 75.500000 0.500000 443.401093      0.72655  47.834325      77.216432    
55.500000 75.500000 0.500000 471.752197      0.80209  52.831279      77.390929    
60.500000 75.500000 0.500000 344.989990      0.42272  57.828233      77.565427    
65.500000 75.500000 0.500000 282.286713      0.23720  62.825187      77.739924    
70.500000 75.500000 0.500000 269.575592      0.15414  67.822141      77.914422    
75.500000 75.500000 0.500000 344.885590      0.41588  72.819095      78.088919    
80.500000 75.500000 0.500000 475.114502      0.82830  77.816050      78.263417    
85.500000 75.500000 0.500000 544.807922      1.02048  82.813004      78.437914    
90.500000 75.500000 0.500000 596.428894      1.21991  87.809958      78.612412    
95.500000 75.500000 0.500000 200.982193     -0.12882  92.806912      78.786909    
0.500000 80.500000 0.500000 101.898300     -0.64720 -2.3097140      80.468411    
5.500000 80.500000 0.500000 99.077797     -0.66274  2.6872401      80.642909    
10.500000 80.500000 0.500000 179.413300     -0.25658  7.6841942      80.817406    
15.500000 80.500000 0.500000 554.612183      1.07472  12.681148      80.991904    
20.500000 80.500000 0.500000 276.581085      0.18593  17.678102      81.166401    
25.500000 80.500000 0.500000 0.000000     -2.28182  22.675057      81.340899    
30.500000 80.500000 0.500000 0.000000     -1.70874  27.672011      81.515396    
35.500000 80.500000 0.500000 0.885600     -1.60953  32.668965      81.689894    
40.500000 80.500000 0.500000 214.998901     -0.04074  37.665919      81.864391    
45.500000 80.500000 0.500000 349.211090      0.45029  42.662873      82.038889    
50.500000 80.500000 0.500000 383.953308      0.57913  47.659827      82.213386    
55.500000 80.500000 0.500000 71.201103     -0.81077  52.656781      82.387884    
60.500000 80.500000 0.500000 208.059998     -0.08470  57.653736      82.562381    
65.500000 80.500000 0.500000 325.918915      0.35512  62.650690      82.736879    
70.500000 80.500000 0.500000 655.867798      1.34849  67.647644      82.911376    
75.500000 80.500000 0.500000 230.694397      0.02193  72.644598      83.085874    
80.500000 80.500000 0.500000 250.077805      0.08470  77.641552      83.260371    
85.500000 80.500000 0.500000 294.077789      0.27606  82.638506      83.434869    
90.500000 80.500000 0.500000 180.245605     -0.25011  87.635460      83.609366    
95.500000 80.500000 0.500000 124.233398     -0.49940  92.632415      83.783863    
0.500000 85.500000 0.500000 42.384998     -0.96909 -2.4842115      85.465365    
5.500000 85.500000 0.500000 95.226700     -0.68634  2.5127426      85.639863    
10.500000 85.500000 0.500000 294.558899      0.28258  7.5096967      85.814360    
15.500000 85.500000 0.500000 579.844421      1.18126  12.506651      85.988858    
20.500000 85.500000 0.500000 463.066589      0.77642  17.503605      86.163355    
25.500000 85.500000 0.500000 0.000000     -2.13821  22.500559      86.337853    
30.500000 85.500000 0.500000 0.000000     -1.98181  27.497513      86.512350    
35.500000 85.500000 0.500000 1.255600     -1.58706  32.494467      86.686848    
40.500000 85.500000 0.500000 333.195496      0.38195  37.491422      86.861345    
45.500000 85.500000 0.500000 65.441101     -0.88251  42.488376      87.035843    
50.500000 85.500000 0.500000 123.779999     -0.50651  47.485330      87.210340    
55.500000 85.500000 0.500000 113.837799     -0.55704  52.482284      87.384838    
60.500000 85.500000 0.500000 66.779999     -0.85509  57.479238      87.559335    
65.500000 85.500000 0.500000 391.724487      0.60904  62.476192      87.733833    
70.500000 85.500000 0.500000 86.783302     -0.74297  67.473146      87.908330    
75.500000 85.500000 0.500000 219.607803     -0.01567  72.470100      88.082828    
80.500000 85.500000 0.500000 372.963287      0.52800  77.467055      88.257325    
85.500000 85.500000 0.500000 106.779999     -0.61660  82.464009      88.431823    
90.500000 85.500000 0.500000 27.664400     -1.08595  87.460963      88.606320    
95.500000 85.500000 0.500000 132.472198     -0.45724  92.457917      88.780818    
0.500000 90.500000 0.500000 208.494995     -0.07213 -2.6587090      90.462320    
5.500000 90.500000 0.500000 281.403290      0.22433  2.3382451      90.636817    
10.500000 90.500000 0.500000 249.135605      0.07841  7.3351993      90.811315    
15.500000 90.500000 0.500000 850.858887      1.98181  12.332153      90.985812    
20.500000 90.500000 0.500000 442.529999      0.71842  17.329108      91.160310    
25.500000 90.500000 0.500000 18.626699     -1.14430  22.326062      91.334807    
30.500000 90.500000 0.500000 0.015600     -1.68236  27.323016      91.509304    
35.500000 90.500000 0.500000 41.308899     -0.97916  32.319970      91.683802    
40.500000 90.500000 0.500000 121.901100     -0.52081  37.316924      91.858299    
45.500000 90.500000 0.500000 175.411102     -0.26956  42.313878      92.032797    
50.500000 90.500000 0.500000 204.263397     -0.09729  47.310832      92.207294    
55.500000 90.500000 0.500000 138.891098     -0.42272  52.307786      92.381792    
60.500000 90.500000 0.500000 142.233307     -0.40225  57.304741      92.556289    
65.500000 90.500000 0.500000 214.498901     -0.04702  62.301695      92.730787    
70.500000 90.500000 0.500000 39.972198     -0.98933  67.298649      92.905284    
75.500000 90.500000 0.500000 37.512199     -1.00999  72.295603      93.079782    
80.500000 90.500000 0.500000 237.193298      0.06585  77.292557      93.254279    
85.500000 90.500000 0.500000 30.371099     -1.03109  82.289511      93.428777    
