With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  46.156718      63.875327    
55.500000 60.500000 0.500000 99.806702     -0.65495  51.144538      64.224109    
60.500000 60.500000 0.500000 107.618896     -0.60151  56.132358      64.572892    
65.500000 60.500000 0.500000 16.951099     -1.15644  61.120179      64.921674    
70.500000 60.500000 0.500000 30.120001     -1.05265  66.107999      65.270456    
75.500000 60.500000 0.500000 27.398899     -1.09732  71.095819      65.619239    
80.500000 60.500000 0.500000 16.741100     -1.16876  76.083639      65.968021    
85.500000 60.500000 0.500000 12.490000     -1.24672  81.071460      66.316804    
90.500000 60.500000 0.500000 67.355598     -0.83716  86.059280      66.665586    
95.500000 60.500000 0.500000 552.625488      1.05265  91.047100      67.014368    
0.500000 65.500000 0.500000 62.631699     -0.90117 -4.0702670      65.375324    
5.500000 65.500000 0.500000 210.228897     -0.05957 0.91755328      65.724106    
10.500000 65.500000 0.500000 162.449997     -0.31534  5.9053735      66.072888    
15.500000 65.500000 0.500000 799.637817      1.73636  10.893194      66.421671    
20.500000 65.500000 0.500000 1165.308838      3.02334  15.881014      66.770453    
25.500000 65.500000 0.500000 770.022217      1.60953  20.868834      67.119235    
30.500000 65.500000 0.500000 66.467796     -0.87330  25.856655      67.468018    
35.500000 65.500000 0.500000 2.067800     -1.56535  30.844475      67.816800    
40.500000 65.500000 0.500000 0.000000     -2.20435  35.832295      68.165582    
45.500000 65.500000 0.500000 9.021100     -1.41353  40.820115      68.514365    
50.500000 65.500000 0.500000 11.741100     -1.26047  45.807936      68.863147    
55.500000 65.500000 0.500000 3.016700     -1.54436  50.795756      69.211930    
60.500000 65.500000 0.500000 127.693298     -0.47120  55.783576      69.560712    
65.500000 65.500000 0.500000 262.898895      0.13514  60.771396      69.909494    
70.500000 65.500000 0.500000 72.142197     -0.80209  65.759217      70.258277    
75.500000 65.500000 0.500000 97.559998     -0.67056  70.747037      70.607059    
80.500000 65.500000 0.500000 70.834396     -0.81950  75.734857      70.955841    
85.500000 65.500000 0.500000 86.495598     -0.75125  80.722677      71.304624    
90.500000 65.500000 0.500000 529.451111      0.96909  85.710498      71.653406    
95.500000 65.500000 0.500000 570.859009      1.13232  90.698318      72.002188    
0.500000 70.500000 0.500000 43.395000     -0.93945 -4.4190493      70.363144    
5.500000 70.500000 0.500000 139.626694     -0.40905 0.56877092      70.711926    
10.500000 70.500000 0.500000 433.512207      0.69429  5.5565912      71.060709    
15.500000 70.500000 0.500000 579.325500      1.16876  10.544411      71.409491    
20.500000 70.500000 0.500000 908.198914      2.13821  15.532232      71.758273    
25.500000 70.500000 0.500000 186.937805     -0.20509  20.520052      72.107056    
30.500000 70.500000 0.500000 0.000000     -1.76538  25.507872      72.455838    
35.500000 70.500000 0.500000 0.000000     -1.79597  30.495692      72.804620    
40.500000 70.500000 0.500000 6.222200     -1.44842  35.483513      73.153403    
45.500000 70.500000 0.500000 53.447800     -0.92014  40.471333      73.502185    
50.500000 70.500000 0.500000 167.692200     -0.29565  45.459153      73.850967    
55.500000 70.500000 0.500000 196.081100     -0.16683  50.446973      74.199750    
60.500000 70.500000 0.500000 361.397797      0.49231  55.434794      74.548532    
65.500000 70.500000 0.500000 530.489990      0.98933  60.422614      74.897315    
70.500000 70.500000 0.500000 475.320007      0.83716  65.410434      75.246097    
75.500000 70.500000 0.500000 241.837799      0.07213  70.398254      75.594879    
80.500000 70.500000 0.500000 356.615601      0.47120  75.386075      75.943662    
85.500000 70.500000 0.500000 472.474487      0.81077  80.373895      76.292444    
90.500000 70.500000 0.500000 289.886688      0.25658  85.361715      76.641226    
95.500000 70.500000 0.500000 160.438904     -0.32194  90.349535      76.990009    
0.500000 75.500000 0.500000 200.315002     -0.14147 -4.7678317      75.350964    
5.500000 75.500000 0.500000 102.375603     -0.63950 0.21998855      75.699746    
10.500000 75.500000 0.500000 187.101105     -0.19870  5.2078088      76.048529    
15.500000 75.500000 0.500000 594.633423      1.19394  10.195629      76.397311    
20.500000 75.500000 0.500000 637.747803      1.31801  15.183449      76.746093    
25.500000 75.500000 0.500000 0.000000     -1.82833  20.171270      77.094876    
30.500000 75.500000 0.500000 0.000000     -1.86273  25.159090      77.443658    
35.500000 75.500000 0.500000 11.032200     -1.30322  30.146910      77.792441    
40.500000 75.500000 0.500000 112.765602     -0.57174  35.134730      78.141223    
45.500000 75.500000 0.500000 400.736694      0.62419  40.122551      78.490005    
50.500000 75.500000 0.500000 443.401093      0.72655  45.110371      78.838788    
55.500000 75.500000 0.500000 471.752197      0.80209  50.098191      79.187570    
60.500000 75.500000 0.500000 344.989990      0.42272  55.086011      79.536352    
65.500000 75.500000 0.500000 282.286713      0.23720  60.073832      79.885135    
70.500000 75.500000 0.500000 269.575592      0.15414  65.061652      80.233917    
75.500000 75.500000 0.500000 344.885590      0.41588  70.049472      80.582700    
80.500000 75.500000 0.500000 475.114502      0.82830  75.037292      80.931482    
85.500000 75.500000 0.500000 544.807922      1.02048  80.025113      81.280264    
90.500000 75.500000 0.500000 596.428894      1.21991  85.012933      81.629047    
95.500000 75.500000 0.500000 200.982193     -0.12882  90.000753      81.977829    
0.500000 80.500000 0.500000 101.898300     -0.64720 -5.1166141      80.338784    
5.500000 80.500000 0.500000 99.077797     -0.66274 -.12879382      80.687567    
10.500000 80.500000 0.500000 179.413300     -0.25658  4.8590264      81.036349    
15.500000 80.500000 0.500000 554.612183      1.07472  9.8468467      81.385131    
20.500000 80.500000 0.500000 276.581085      0.18593  14.834667      81.733914    
25.500000 80.500000 0.500000 0.000000     -2.28182  19.822487      82.082696    
30.500000 80.500000 0.500000 0.000000     -1.70874  24.810307      82.431478    
35.500000 80.500000 0.500000 0.885600     -1.60953  29.798128      82.780261    
40.500000 80.500000 0.500000 214.998901     -0.04074  34.785948      83.129043    
45.500000 80.500000 0.500000 349.211090      0.45029  39.773768      83.477826    
50.500000 80.500000 0.500000 383.953308      0.57913  44.761588      83.826608    
55.500000 80.500000 0.500000 71.201103     -0.81077  49.749409      84.175390    
60.500000 80.500000 0.500000 208.059998     -0.08470  54.737229      84.524173    
65.500000 80.500000 0.500000 325.918915      0.35512  59.725049      84.872955    
70.500000 80.500000 0.500000 655.867798      1.34849  64.712869      85.221737    
75.500000 80.500000 0.500000 230.694397      0.02193  69.700690      85.570520    
80.500000 80.500000 0.500000 250.077805      0.08470  74.688510      85.919302    
85.500000 80.500000 0.500000 294.077789      0.27606  79.676330      86.268085    
90.500000 80.500000 0.500000 180.245605     -0.25011  84.664150      86.616867    
95.500000 80.500000 0.500000 124.233398     -0.49940  89.651971      86.965649    
0.500000 85.500000 0.500000 42.384998     -0.96909 -5.4653964      85.326605    
5.500000 85.500000 0.500000 95.226700     -0.68634 -.47757618      85.675387    
10.500000 85.500000 0.500000 294.558899      0.28258  4.5102441      86.024169    
15.500000 85.500000 0.500000 579.844421      1.18126  9.4980643      86.372952    
20.500000 85.500000 0.500000 463.066589      0.77642  14.485885      86.721734    
25.500000 85.500000 0.500000 0.000000     -2.13821  19.473705      87.070516    
30.500000 85.500000 0.500000 0.000000     -1.98181  24.461525      87.419299    
35.500000 85.500000 0.500000 1.255600     -1.58706  29.449345      87.768081    
40.500000 85.500000 0.500000 333.195496      0.38195  34.437166      88.116863    
45.500000 85.500000 0.500000 65.441101     -0.88251  39.424986      88.465646    
50.500000 85.500000 0.500000 123.779999     -0.50651  44.412806      88.814428    
55.500000 85.500000 0.500000 113.837799     -0.55704  49.400626      89.163211    
60.500000 85.500000 0.500000 66.779999     -0.85509  54.388447      89.511993    
65.500000 85.500000 0.500000 391.724487      0.60904  59.376267      89.860775    
70.500000 85.500000 0.500000 86.783302     -0.74297  64.364087      90.209558    
75.500000 85.500000 0.500000 219.607803     -0.01567  69.351907      90.558340    
80.500000 85.500000 0.500000 372.963287      0.52800  74.339728      90.907122    
85.500000 85.500000 0.500000 106.779999     -0.61660  79.327548      91.255905    
90.500000 85.500000 0.500000 27.664400     -1.08595  84.315368      91.604687    
95.500000 85.500000 0.500000 132.472198     -0.45724  89.303188      91.953469    
0.500000 90.500000 0.500000 208.494995     -0.07213 -5.8141788      90.314425    
5.500000 90.500000 0.500000 281.403290      0.22433 -.82635855      90.663207    
10.500000 90.500000 0.500000 249.135605      0.07841  4.1614617      91.011990    
15.500000 90.500000 0.500000 850.858887      1.98181  9.1492820      91.360772    
20.500000 90.500000 0.500000 442.529999      0.71842  14.137102      91.709554    
25.500000 90.500000 0.500000 18.626699     -1.14430  19.124922      92.058337    
30.500000 90.500000 0.500000 0.015600     -1.68236  24.112743      92.407119    
35.500000 90.500000 0.500000 41.308899     -0.97916  29.100563      92.755901    
40.500000 90.500000 0.500000 121.901100     -0.52081  34.088383      93.104684    
45.500000 90.500000 0.500000 175.411102     -0.26956  39.076203      93.453466    
50.500000 90.500000 0.500000 204.263397     -0.09729  44.064024      93.802248    
55.500000 90.500000 0.500000 138.891098     -0.42272  49.051844      94.151031    
60.500000 90.500000 0.500000 142.233307     -0.40225  54.039664      94.499813    
65.500000 90.500000 0.500000 214.498901     -0.04702  59.027484      94.848596    
70.500000 90.500000 0.500000 39.972198     -0.98933  64.015305      95.197378    
75.500000 90.500000 0.500000 37.512199     -1.00999  69.003125      95.546160    
80.500000 90.500000 0.500000 237.193298      0.06585  73.990945      95.894943    
85.500000 90.500000 0.500000 30.371099     -1.03109  78.978765      96.243725    
