With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
50.500000 60.500000 0.500000 33.473301     -1.02048  39.227077      68.350102    
55.500000 60.500000 0.500000 99.806702     -0.65495  44.151116      69.218343    
60.500000 60.500000 0.500000 107.618896     -0.60151  49.075154      70.086584    
65.500000 60.500000 0.500000 16.951099     -1.15644  53.999193      70.954825    
70.500000 60.500000 0.500000 30.120001     -1.05265  58.923232      71.823066    
75.500000 60.500000 0.500000 27.398899     -1.09732  63.847271      72.691306    
80.500000 60.500000 0.500000 16.741100     -1.16876  68.771309      73.559547    
85.500000 60.500000 0.500000 12.490000     -1.24672  73.695348      74.427788    
90.500000 60.500000 0.500000 67.355598     -0.83716  78.619387      75.296029    
95.500000 60.500000 0.500000 552.625488      1.05265  83.543426      76.164270    
0.500000 65.500000 0.500000 62.631699     -0.90117 -10.881552      64.591732    
5.500000 65.500000 0.500000 210.228897     -0.05957 -5.9575129      65.459973    
10.500000 65.500000 0.500000 162.449997     -0.31534 -1.0334741      66.328214    
15.500000 65.500000 0.500000 799.637817      1.73636  3.8905646      67.196455    
20.500000 65.500000 0.500000 1165.308838      3.02334  8.8146034      68.064695    
25.500000 65.500000 0.500000 770.022217      1.60953  13.738642      68.932936    
30.500000 65.500000 0.500000 66.467796     -0.87330  18.662681      69.801177    
35.500000 65.500000 0.500000 2.067800     -1.56535  23.586720      70.669418    
40.500000 65.500000 0.500000 0.000000     -2.20435  28.510758      71.537659    
45.500000 65.500000 0.500000 9.021100     -1.41353  33.434797      72.405900    
50.500000 65.500000 0.500000 11.741100     -1.26047  38.358836      73.274141    
55.500000 65.500000 0.500000 3.016700     -1.54436  43.282875      74.142382    
60.500000 65.500000 0.500000 127.693298     -0.47120  48.206914      75.010623    
65.500000 65.500000 0.500000 262.898895      0.13514  53.130952      75.878863    
70.500000 65.500000 0.500000 72.142197     -0.80209  58.054991      76.747104    
75.500000 65.500000 0.500000 97.559998     -0.67056  62.979030      77.615345    
80.500000 65.500000 0.500000 70.834396     -0.81950  67.903069      78.483586    
85.500000 65.500000 0.500000 86.495598     -0.75125  72.827107      79.351827    
90.500000 65.500000 0.500000 529.451111      0.96909  77.751146      80.220068    
95.500000 65.500000 0.500000 570.859009      1.13232  82.675185      81.088309    
0.500000 70.500000 0.500000 43.395000     -0.93945 -11.749793      69.515771    
5.500000 70.500000 0.500000 139.626694     -0.40905 -6.8257538      70.384012    
10.500000 70.500000 0.500000 433.512207      0.69429 -1.9017150      71.252252    
15.500000 70.500000 0.500000 579.325500      1.16876  3.0223237      72.120493    
20.500000 70.500000 0.500000 908.198914      2.13821  7.9463625      72.988734    
25.500000 70.500000 0.500000 186.937805     -0.20509  12.870401      73.856975    
30.500000 70.500000 0.500000 0.000000     -1.76538  17.794440      74.725216    
35.500000 70.500000 0.500000 0.000000     -1.79597  22.718479      75.593457    
40.500000 70.500000 0.500000 6.222200     -1.44842  27.642518      76.461698    
45.500000 70.500000 0.500000 53.447800     -0.92014  32.566556      77.329939    
50.500000 70.500000 0.500000 167.692200     -0.29565  37.490595      78.198180    
55.500000 70.500000 0.500000 196.081100     -0.16683  42.414634      79.066420    
60.500000 70.500000 0.500000 361.397797      0.49231  47.338673      79.934661    
65.500000 70.500000 0.500000 530.489990      0.98933  52.262711      80.802902    
70.500000 70.500000 0.500000 475.320007      0.83716  57.186750      81.671143    
75.500000 70.500000 0.500000 241.837799      0.07213  62.110789      82.539384    
80.500000 70.500000 0.500000 356.615601      0.47120  67.034828      83.407625    
85.500000 70.500000 0.500000 472.474487      0.81077  71.958866      84.275866    
90.500000 70.500000 0.500000 289.886688      0.25658  76.882905      85.144107    
95.500000 70.500000 0.500000 160.438904     -0.32194  81.806944      86.012347    
0.500000 75.500000 0.500000 200.315002     -0.14147 -12.618033      74.439809    
5.500000 75.500000 0.500000 102.375603     -0.63950 -7.6939947      75.308050    
10.500000 75.500000 0.500000 187.101105     -0.19870 -2.7699559      76.176291    
15.500000 75.500000 0.500000 594.633423      1.19394  2.1540829      77.044532    
20.500000 75.500000 0.500000 637.747803      1.31801  7.0781216      77.912773    
25.500000 75.500000 0.500000 0.000000     -1.82833  12.002160      78.781014    
30.500000 75.500000 0.500000 0.000000     -1.86273  16.926199      79.649255    
35.500000 75.500000 0.500000 11.032200     -1.30322  21.850238      80.517496    
40.500000 75.500000 0.500000 112.765602     -0.57174  26.774277      81.385737    
45.500000 75.500000 0.500000 400.736694      0.62419  31.698315      82.253977    
50.500000 75.500000 0.500000 443.401093      0.72655  36.622354      83.122218    
55.500000 75.500000 0.500000 471.752197      0.80209  41.546393      83.990459    
60.500000 75.500000 0.500000 344.989990      0.42272  46.470432      84.858700    
65.500000 75.500000 0.500000 282.286713      0.23720  51.394471      85.726941    
70.500000 75.500000 0.500000 269.575592      0.15414  56.318509      86.595182    
75.500000 75.500000 0.500000 344.885590      0.41588  61.242548      87.463423    
80.500000 75.500000 0.500000 475.114502      0.82830  66.166587      88.331664    
85.500000 75.500000 0.500000 544.807922      1.02048  71.090626      89.199904    
90.500000 75.500000 0.500000 596.428894      1.21991  76.014664      90.068145    
95.500000 75.500000 0.500000 200.982193     -0.12882  80.938703      90.936386    
0.500000 80.500000 0.500000 101.898300     -0.64720 -13.486274      79.363848    
5.500000 80.500000 0.500000 99.077797     -0.66274 -8.5622356      80.232089    
10.500000 80.500000 0.500000 179.413300     -0.25658 -3.6381968      81.100330    
15.500000 80.500000 0.500000 554.612183      1.07472  1.2858420      81.968571    
20.500000 80.500000 0.500000 276.581085      0.18593  6.2098807      82.836812    
25.500000 80.500000 0.500000 0.000000     -2.28182  11.133920      83.705053    
30.500000 80.500000 0.500000 0.000000     -1.70874  16.057958      84.573294    
35.500000 80.500000 0.500000 0.885600     -1.60953  20.981997      85.441534    
40.500000 80.500000 0.500000 214.998901     -0.04074  25.906036      86.309775    
45.500000 80.500000 0.500000 349.211090      0.45029  30.830075      87.178016    
50.500000 80.500000 0.500000 383.953308      0.57913  35.754113      88.046257    
55.500000 80.500000 0.500000 71.201103     -0.81077  40.678152      88.914498    
60.500000 80.500000 0.500000 208.059998     -0.08470  45.602191      89.782739    
65.500000 80.500000 0.500000 325.918915      0.35512  50.526230      90.650980    
70.500000 80.500000 0.500000 655.867798      1.34849  55.450268      91.519221    
75.500000 80.500000 0.500000 230.694397      0.02193  60.374307      92.387461    
80.500000 80.500000 0.500000 250.077805      0.08470  65.298346      93.255702    
85.500000 80.500000 0.500000 294.077789      0.27606  70.222385      94.123943    
90.500000 80.500000 0.500000 180.245605     -0.25011  75.146423      94.992184    
95.500000 80.500000 0.500000 124.233398     -0.49940  80.070462      95.860425    
0.500000 85.500000 0.500000 42.384998     -0.96909 -14.354515      84.287887    
5.500000 85.500000 0.500000 95.226700     -0.68634 -9.4304764      85.156128    
10.500000 85.500000 0.500000 294.558899      0.28258 -4.5064377      86.024369    
15.500000 85.500000 0.500000 579.844421      1.18126 0.41760110      86.892610    
20.500000 85.500000 0.500000 463.066589      0.77642  5.3416399      87.760851    
25.500000 85.500000 0.500000 0.000000     -2.13821  10.265679      88.629091    
30.500000 85.500000 0.500000 0.000000     -1.98181  15.189717      89.497332    
35.500000 85.500000 0.500000 1.255600     -1.58706  20.113756      90.365573    
40.500000 85.500000 0.500000 333.195496      0.38195  25.037795      91.233814    
45.500000 85.500000 0.500000 65.441101     -0.88251  29.961834      92.102055    
50.500000 85.500000 0.500000 123.779999     -0.50651  34.885872      92.970296    
55.500000 85.500000 0.500000 113.837799     -0.55704  39.809911      93.838537    
60.500000 85.500000 0.500000 66.779999     -0.85509  44.733950      94.706778    
65.500000 85.500000 0.500000 391.724487      0.60904  49.657989      95.575018    
70.500000 85.500000 0.500000 86.783302     -0.74297  54.582028      96.443259    
75.500000 85.500000 0.500000 219.607803     -0.01567  59.506066      97.311500    
80.500000 85.500000 0.500000 372.963287      0.52800  64.430105      98.179741    
85.500000 85.500000 0.500000 106.779999     -0.61660  69.354144      99.047982    
90.500000 85.500000 0.500000 27.664400     -1.08595  74.278183      99.916223    
95.500000 85.500000 0.500000 132.472198     -0.45724  79.202221      100.78446    
0.500000 90.500000 0.500000 208.494995     -0.07213 -15.222756      89.211926    
5.500000 90.500000 0.500000 281.403290      0.22433 -10.298717      90.080167    
10.500000 90.500000 0.500000 249.135605      0.07841 -5.3746785      90.948408    
15.500000 90.500000 0.500000 850.858887      1.98181 -.45063978      91.816648    
20.500000 90.500000 0.500000 442.529999      0.71842  4.4733990      92.684889    
25.500000 90.500000 0.500000 18.626699     -1.14430  9.3974377      93.553130    
30.500000 90.500000 0.500000 0.015600     -1.68236  14.321477      94.421371    
35.500000 90.500000 0.500000 41.308899     -0.97916  19.245515      95.289612    
40.500000 90.500000 0.500000 121.901100     -0.52081  24.169554      96.157853    
45.500000 90.500000 0.500000 175.411102     -0.26956  29.093593      97.026094    
50.500000 90.500000 0.500000 204.263397     -0.09729  34.017632      97.894335    
55.500000 90.500000 0.500000 138.891098     -0.42272  38.941670      98.762575    
60.500000 90.500000 0.500000 142.233307     -0.40225  43.865709      99.630816    
65.500000 90.500000 0.500000 214.498901     -0.04702  48.789748      100.49906    
70.500000 90.500000 0.500000 39.972198     -0.98933  53.713787      101.36730    
75.500000 90.500000 0.500000 37.512199     -1.00999  58.637825      102.23554    
80.500000 90.500000 0.500000 237.193298      0.06585  63.561864      103.10378    
